Kernel Name,Average Time (μs),Standard Deviation,Average energy spent (J),Standard Deviation,Average power (W),Standard Deviation
CONV_2D,71593.22685185185,1844.3965010723336,0.21988155092592593,0.004082540317235208,3.073063687534292,0.043397585734201646
CONV_2D,27182.314814814814,2335.8415849862104,0.08344553240740742,0.0048598880749253495,3.0760023056841175,0.08242083205856986
MAX_POOL_2D,5833.236111111111,230.66763967293713,0.01666428240740741,0.0012344799733107522,2.860157557519313,0.09159825477419938
CONCATENATION,1146.6944444444443,72.81991464658417,0.005350462962962963,0.0008981601660135253,4.799896997179293,0.49879355188644314
CONV_2D,24473.430555555555,1841.6470699791137,0.08170784722222223,0.003947291543271777,3.3517175251098723,0.09988050793958475
CONV_2D,17265.458333333332,1455.9490948458354,0.05794976851851852,0.003093779405715789,3.3692106491626483,0.11304051080764498
CONV_2D,31950.703703703704,2783.8840897514874,0.09865983796296296,0.006003982443518412,3.0943633073249677,0.08332336761390935
CONV_2D,39201.976851851854,2320.0159191705784,0.12366027777777779,0.004972051463548303,3.1559660817589053,0.0664342405795867
CONV_2D,16972.63888888889,1262.0743100321827,0.05742900462962963,0.0028074918463944225,3.394587574340866,0.10171687013064093
CONV_2D,31909.319444444445,2955.7921330950116,0.09860967592592593,0.0061944585739679954,3.101373716334391,0.09151190379794225
CONV_2D,31541.666666666668,1718.2086844540547,0.09804870370370371,0.0036647550490607034,3.115289752164398,0.06223331199088196
CONV_2D,31589.98611111111,2399.444521904182,0.09812273148148148,0.004926445848318675,3.110714255941115,0.07539215959543873
CONV_2D,38908.24074074074,1856.0126659368384,0.12316585648148148,0.003997011827458969,3.1673360332074703,0.058540369786547405
AVERAGE_POOL_2D,20875.328703703704,731.6072605028888,0.05082428240740741,0.0019666442604339787,2.436271606301084,0.037725819593139046
CONV_2D,24292.46759259259,1799.1919788414848,0.08253215277777778,0.0038748358531292626,3.4000764029765844,0.10287880228808997
CONCATENATION,1170.351851851852,72.24153350557636,0.005382037037037038,0.0009816078403985786,4.89376222150431,0.4769735636251692
CONV_2D,24668.75925925926,1992.375949344244,0.08154256944444445,0.0041170224761654575,3.3103336512636856,0.10345005368634429
CONV_2D,20697.699074074073,1350.9791535521472,0.06876201388888889,0.0028689628634480675,3.3318267604190024,0.08864298450840806
CONV_2D,43522.81481481482,2505.7289992252354,0.13634233796296297,0.005177756397933046,3.1341080337449743,0.06377115744100549
CONV_2D,47652.93981481482,2428.2678041734093,0.15093243055555555,0.00533737084541385,3.170999703677517,0.05784253610853987
CONV_2D,20580.5,1451.8094138260965,0.06877083333333334,0.0033219745703867583,3.3454923681136277,0.08889923465138032
CONV_2D,43539.055555555555,2656.4892622815705,0.1364050925925926,0.005611374773019395,3.134482746800072,0.06560840917677863
CONV_2D,43453.12962962963,2474.9446536744445,0.13626261574074075,0.005366167375456984,3.137319738920526,0.06055640524087464
CONV_2D,43320.92592592593,2393.448583977241,0.13588250000000002,0.005183530632186409,3.1418790572239295,0.059176614217413
CONV_2D,47938.74074074074,2624.4344694879483,0.15164840277777777,0.005707618334766494,3.1661809525631797,0.06125181920149925
AVERAGE_POOL_2D,20868.00462962963,696.6910315893875,0.05073289351851852,0.002023773195542185,2.432233027130786,0.041653796983199945
CONV_2D,24453.930555555555,1705.1830329126035,0.08216391203703703,0.0034830891855750605,3.362238829262995,0.09471667832322547
CONCATENATION,1161.5925925925926,76.6508482518159,0.005360393518518519,0.0008907495063743446,4.886002066750608,0.501288123209077
CONV_2D,24622.287037037036,1878.0254630414258,0.08133368055555555,0.004095382392356287,3.308451842844139,0.09282416319671166
CONV_2D,20868.069444444445,1630.7405468953607,0.0691713425925926,0.0035856821182308814,3.3233878980324496,0.09968721345671373
CONV_2D,43814.46296296296,2749.276476961967,0.13706199074074074,0.0058364492646156675,3.127268933446031,0.06975307751102924
CONV_2D,47817.708333333336,2137.438719746439,0.15085435185185186,0.004742134037335107,3.161071364929944,0.05421261818802805
CONV_2D,20537.11574074074,1358.255665991007,0.06854324074074074,0.0029509370227800975,3.346537215364578,0.08542479250042782
CONV_2D,43563.53703703704,2429.6399783824318,0.13612791666666668,0.00523061921503422,3.1254091983487364,0.06038931588129337
CONV_2D,43286.916666666664,2256.4203567573327,0.13589717592592593,0.0049803086218677345,3.1429762640227503,0.058687687592556936
CONV_2D,43212.72222222222,2341.734869838446,0.13546685185185187,0.005045119804242834,3.1383690229932335,0.060437654138493994
CONV_2D,47904.8287037037,2429.630505231994,0.15135486111111113,0.005336009916835027,3.162587492032323,0.05538528266897337
AVERAGE_POOL_2D,20856.10185185185,698.9062876276472,0.050790370370370375,0.001896204017937047,2.431250592256699,0.040629438016339
CONV_2D,24357.86574074074,1604.173118466797,0.08175275462962964,0.0036204893622548864,3.3631105694067087,0.0900571171898363
CONCATENATION,1164.7314814814815,67.92044726784763,0.005540277777777778,0.0010420945417526268,4.835344602827535,0.5761516831796833
CONV_2D,24681.472222222223,2125.815224707633,0.08132613425925926,0.004356345519228286,3.3101493418828274,0.10680918614648272
CONV_2D,24518.583333333332,2001.5779521695154,0.08085726851851852,0.004184727793498113,3.3067933378491703,0.09689701134757016
CONV_2D,56924.35648148148,2900.002280930557,0.1790757175925926,0.006313813326443221,3.1490145527783118,0.057766233840990146
CONV_2D,56451.8287037037,2457.3152851175596,0.17888844907407409,0.005187106904088597,3.168920324355191,0.05204668528632689
CONV_2D,24177.180555555555,1484.5626179025812,0.08026986111111112,0.003281061781785749,3.3256563308641134,0.0805355010711372
CONV_2D,56743.541666666664,2624.6594819922902,0.17928555555555556,0.005607690128764866,3.1605558672059537,0.05402162025540114
CONV_2D,56759.398148148146,3041.6147421437518,0.17915699074074076,0.006331369448429527,3.1598353343597143,0.061316114578149256
CONV_2D,56459.805555555555,2412.3033846510198,0.17840481481481482,0.005312293522171617,3.1626071635978086,0.05127166650452836
CONV_2D,56782.319444444445,2704.1857018319365,0.17988212962962966,0.005938774802863137,3.1693750120896165,0.05464134236780762
AVERAGE_POOL_2D,20843.47685185185,704.1327535694874,0.05060747685185185,0.0018270924710075053,2.4309261118841032,0.035852515179758064
CONV_2D,24173.347222222223,1383.5374430381637,0.08146666666666666,0.003226034932992648,3.3760167577129363,0.07792302995516436
CONCATENATION,1203.8935185185185,72.24541991525233,0.005622592592592593,0.0011067122609168332,4.745829971470714,0.5808351617983831
CONV_2D,24334.75,1602.019172245058,0.08003171296296296,0.003492235213724888,3.2956466509048363,0.08457163047124615
CONV_2D,30968.38425925926,3530.348934271964,0.09773673611111111,0.007603887627744289,3.1661055683515626,0.10583162389063991
CONV_2D,24403.277777777777,1989.9981590040495,0.08030252314814815,0.004281338597290495,3.3019371408900136,0.09915056603368942
CONV_2D,56966.541666666664,3043.6115712114183,0.17999664351851855,0.006736509235045023,3.1629577086488503,0.057975964490097294
CONV_2D,56678.49074074074,2916.3544674034215,0.18009039351851852,0.007144464459607002,3.1758953644375802,0.05085909574227153
CONV_2D,20848.14814814815,1707.5154237946347,0.06602215277777777,0.004349332949046206,3.1693691036633678,0.07392324252190469
MAX_POOL_2D,3210.3703703703704,140.12660231961883,0.011094814814814814,0.0013231575110468825,3.471155561459984,0.21171587952144225
CONCATENATION,346.0925925925926,36.93024882753498,0.001437361111111111,0.0022191626985333295,1.4374110675047767,2.2193843437625067
CONV_2D,18745.578703703704,1738.0687940051787,0.061865416666666666,0.004020394398897351,3.301169996412405,0.09653207607318318
CONV_2D,23474.00462962963,3073.896017569628,0.07626381944444445,0.00710524539674424,3.2601796052074294,0.12008582303243935
CONV_2D,25345.24537037037,3045.513167543734,0.07971858796296297,0.006568878274051021,3.1626724021354673,0.11856433496621319
CONV_2D,25224.02314814815,2958.6758994806896,0.07909395833333334,0.0065599053391378346,3.1526426563550993,0.10944590021828007
CONCATENATION,233.58333333333334,26.21090563246669,0.0013026851851851852,0.00233418698927306,1.30272256194703,2.334226733158259
CONV_2D,26264.708333333332,2610.275741629218,0.08542446759259259,0.005879386508124187,3.2602251732305376,0.09701420618026926
CONV_2D,78163.55555555556,11654.878185750864,0.24817789351851852,0.029241437522181817,3.1822323662415215,0.06843840108601147
CONV_2D,24767.685185185186,2826.14514695059,0.0785062037037037,0.006401918526474382,3.1806536677339428,0.10727894198329264
CONV_2D,24816.38888888889,2694.587224739328,0.07878814814814815,0.006003300079824639,3.1780097599780937,0.10317396004368541
CONCATENATION,238.32407407407408,31.700370573749314,0.001118101851851852,0.002224095656581839,1.1185500521985636,2.225053058876296
AVERAGE_POOL_2D,7085.060185185185,230.3096166595994,0.019092962962962964,0.00116090313203195,2.690492545923235,0.10379429965467091
CONV_2D,11082.787037037036,1248.548064538002,0.037209675925925924,0.003089745342882627,3.3684381850845346,0.15020116263644576
CONCATENATION,652.2592592592592,60.337687131180225,0.0041416435185185185,0.003051400817923574,4.14172683162734,3.051455082426437
CONV_2D,29231.087962962964,2778.1806991072676,0.0955100462962963,0.006397334966513992,3.2778704659803846,0.09377452824892463
CONV_2D,35756.15740740741,6531.5233549558725,0.11497738425925925,0.016126986497951887,3.228589895539459,0.09761004553449544
CONV_2D,25516.347222222223,3464.132658907681,0.07936768518518518,0.007576658720908174,3.12573809368641,0.12067745793977483
CONV_2D,25264.77314814815,2991.1514427002635,0.0790069675925926,0.0067312556230497336,3.135913323171527,0.10569621675810564
CONCATENATION,236,26.084265159074135,0.0010980324074074074,0.002219333962039258,1.0980967482288888,2.2194376759936523
CONV_2D,39465.17592592593,3810.838677083271,0.12882592592592593,0.009056671603384437,3.266708138404074,0.07676665022537216
CONV_2D,78096.19444444444,11607.43890265454,0.24748483796296294,0.028875188007992134,3.1750656191830484,0.06988988316863912
CONV_2D,24994.89351851852,2758.79970759471,0.07849425925925926,0.006158443778697443,3.1531196388506606,0.10279674469711124
CONV_2D,24897.88425925926,2672.7792548090115,0.07861606481481481,0.005997851353352312,3.1648576652417337,0.10232882377089626
CONCATENATION,239.5601851851852,34.45160438078538,0.0013951157407407408,0.0024009377721378278,1.3954352395939267,2.401593494739818
AVERAGE_POOL_2D,11501.606481481482,396.3636538194458,0.029351921296296296,0.001533128424807875,2.5466597612327995,0.05283164292333252
CONV_2D,16885.63888888889,1868.5342664195246,0.05636909722222222,0.004489222406971116,3.35558587511552,0.11695265111808671
CONCATENATION,669.2129629629629,61.214264091450836,0.004312453703703704,0.0028683357136805258,4.312625098739232,2.8684950841599695
AVERAGE_POOL_2D,873.7962962962963,77.63420390467213,0.004933402777777778,0.0019148880926086794,4.914232405851256,1.901391140711361
CONV_2D,33281.07407407407,6658.099675643894,0.07890175925925925,0.015386389207053519,2.3740157417451595,0.027968769595678553
RESHAPE,4.930555555555555,0.6595394483657647,2.0787037037037038e-05,0.0003047977942628804,0.020766757000903344,0.30450043056116055
SOFTMAX,275.50925925925924,22.626596678004425,0.0011604861111111113,0.001986342399848709,1.1603747335606318,1.9861552822875879
