Image,Inferences,Infered class,Expected class,Average Inference Time (ms)
/share/kbench/imagenet/tflite/persian_cat/n02123394_5938.bmp,1,persian cat (99.96%),persian_cat,587.949
/share/kbench/imagenet/tflite/persian_cat/n02123394_1814.bmp,1,persian cat (99.98%),persian_cat,508.901
/share/kbench/imagenet/tflite/persian_cat/n02123394_1594.bmp,1,persian cat (99.04%) ,persian_cat,545.877
/share/kbench/imagenet/tflite/persian_cat/n02123394_6265.bmp,1,persian cat (81.29%) ,persian_cat,574.753
/share/kbench/imagenet/tflite/persian_cat/n02123394_2227.bmp,1,persian cat (99.38%) ,persian_cat,531.883
/share/kbench/imagenet/tflite/persian_cat/n02123394_7008.bmp,1,persian cat (69.93%) ,persian_cat,550.942
/share/kbench/imagenet/tflite/persian_cat/n02123394_1286.bmp,1,persian cat (96.92%) ,persian_cat,540.839
/share/kbench/imagenet/tflite/persian_cat/n02123394_5921.bmp,1,persian cat (99.79%) ,persian_cat,475.391
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,1,persian cat (99.81%),persian_cat,534.9
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,1,persian cat (46.09%) ,persian_cat,538.201
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,1,persian cat (99.87%),persian_cat,543.634
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,1,persian cat (99.62%) ,persian_cat,558.858
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,1,persian cat (99.71%) ,persian_cat,532.469
/share/kbench/imagenet/tflite/persian_cat/n02123394_4385.bmp,1,persian cat (99.99%),persian_cat,432.893
/share/kbench/imagenet/tflite/persian_cat/n02123394_2969.bmp,1,persian cat (100.00%),persian_cat,530.219
/share/kbench/imagenet/tflite/persian_cat/n02123394_4713.bmp,1,persian cat (99.97%),persian_cat,590.504
/share/kbench/imagenet/tflite/persian_cat/n02123394_1914.bmp,1,persian cat (99.65%) ,persian_cat,534.48
/share/kbench/imagenet/tflite/persian_cat/n02123394_2545.bmp,1,persian cat (99.78%),persian_cat,564.385
/share/kbench/imagenet/tflite/persian_cat/n02123394_2721.bmp,1,persian cat (85.05%) ,persian_cat,570.291
/share/kbench/imagenet/tflite/persian_cat/n02123394_240.bmp,1,persian cat (99.40%) ,persian_cat,343.12
/share/kbench/imagenet/tflite/persian_cat/n02123394_8172.bmp,1,persian cat (99.82%),persian_cat,600.681
/share/kbench/imagenet/tflite/persian_cat/n02123394_2555.bmp,1,persian cat (85.46%) ,persian_cat,548.814
/share/kbench/imagenet/tflite/persian_cat/n02123394_4712.bmp,1,persian cat (99.94%),persian_cat,537.289
/share/kbench/imagenet/tflite/persian_cat/n02123394_3014.bmp,1,persian cat (45.35%) ,persian_cat,551.632
/share/kbench/imagenet/tflite/persian_cat/n02123394_3808.bmp,1,persian cat (75.10%) ,persian_cat,557.511
/share/kbench/imagenet/tflite/persian_cat/n02123394_1307.bmp,1,persian cat (80.04%) ,persian_cat,461.076
/share/kbench/imagenet/tflite/persian_cat/n02123394_6551.bmp,1,persian cat (99.76%) ,persian_cat,538.155
/share/kbench/imagenet/tflite/persian_cat/n02123394_2131.bmp,1,persian cat (99.94%),persian_cat,550.813
/share/kbench/imagenet/tflite/persian_cat/n02123394_2562.bmp,1,persian cat (93.59%) ,persian_cat,526.151
/share/kbench/imagenet/tflite/persian_cat/n02123394_2507.bmp,1,persian cat (95.98%) ,persian_cat,589.721
/share/kbench/imagenet/tflite/persian_cat/n02123394_5407.bmp,1,persian cat (99.69%) ,persian_cat,598.183
/share/kbench/imagenet/tflite/persian_cat/n02123394_5638.bmp,1,persian cat (98.92%) ,persian_cat,341.803
/share/kbench/imagenet/tflite/persian_cat/n02123394_8696.bmp,1,persian cat (100.00%),persian_cat,578.912
/share/kbench/imagenet/tflite/persian_cat/n02123394_2554.bmp,1,persian cat (98.79%) ,persian_cat,544.616
/share/kbench/imagenet/tflite/persian_cat/n02123394_2080.bmp,1,persian cat (99.99%),persian_cat,594.351
/share/kbench/imagenet/tflite/persian_cat/n02123394_234.bmp,1,persian cat (99.73%) ,persian_cat,536.151
/share/kbench/imagenet/tflite/persian_cat/n02123394_10355.bmp,1,persian cat (99.97%),persian_cat,593.023
/share/kbench/imagenet/tflite/persian_cat/n02123394_4085.bmp,1,persian cat (99.99%),persian_cat,449.843
/share/kbench/imagenet/tflite/persian_cat/n02123394_1024.bmp,1,persian cat (100.00%),persian_cat,546.084
/share/kbench/imagenet/tflite/persian_cat/n02123394_2504.bmp,1,persian cat (99.16%) ,persian_cat,532.656
/share/kbench/imagenet/tflite/persian_cat/n02123394_169.bmp,1,persian cat (99.93%),persian_cat,570.682
/share/kbench/imagenet/tflite/persian_cat/n02123394_3307.bmp,1,persian cat (82.30%) ,persian_cat,566.028
/share/kbench/imagenet/tflite/persian_cat/n02123394_4650.bmp,1,persian cat (99.63%) ,persian_cat,577.414
/share/kbench/imagenet/tflite/persian_cat/n02123394_6875.bmp,1,persian cat (90.24%) ,persian_cat,470.765
/share/kbench/imagenet/tflite/persian_cat/n02123394_9020.bmp,1,persian cat (99.87%),persian_cat,546.563
/share/kbench/imagenet/tflite/persian_cat/n02123394_3756.bmp,1,persian cat (99.96%),persian_cat,549.075
/share/kbench/imagenet/tflite/persian_cat/n02123394_5914.bmp,1,persian cat (50.07%) ,persian_cat,533.817
/share/kbench/imagenet/tflite/persian_cat/n02123394_1333.bmp,1,persian cat (98.51%) ,persian_cat,571.705
/share/kbench/imagenet/tflite/persian_cat/n02123394_6376.bmp,1,persian cat (99.50%) ,persian_cat,530.109
/share/kbench/imagenet/tflite/persian_cat/n02123394_702.bmp,1,persian cat (99.89%),persian_cat,568.459
/share/kbench/imagenet/tflite/persian_cat/n02123394_7113.bmp,1,persian cat (99.53%) ,persian_cat,619.644
/share/kbench/imagenet/tflite/persian_cat/n02123394_8852.bmp,1,persian cat (100.00%),persian_cat,535.227
/share/kbench/imagenet/tflite/persian_cat/n02123394_2431.bmp,1,persian cat (98.75%) ,persian_cat,544.925
/share/kbench/imagenet/tflite/persian_cat/n02123394_7813.bmp,1,persian cat (100.00%),persian_cat,538.117
/share/kbench/imagenet/tflite/persian_cat/n02123394_659.bmp,1,persian cat (80.97%) ,persian_cat,449.536
/share/kbench/imagenet/tflite/persian_cat/n02123394_580.bmp,1,persian cat (99.99%),persian_cat,544.405
/share/kbench/imagenet/tflite/persian_cat/n02123394_2540.bmp,1,persian cat (99.97%),persian_cat,539.225
/share/kbench/imagenet/tflite/persian_cat/n02123394_1142.bmp,1,persian cat (100.00%),persian_cat,548.319
/share/kbench/imagenet/tflite/persian_cat/n02123394_4889.bmp,1,persian cat (70.39%) ,persian_cat,561.515
/share/kbench/imagenet/tflite/persian_cat/n02123394_6844.bmp,1,persian cat (100.00%),persian_cat,556.093
/share/kbench/imagenet/tflite/persian_cat/n02123394_2249.bmp,1,persian cat (99.58%) ,persian_cat,476.444
/share/kbench/imagenet/tflite/persian_cat/n02123394_6700.bmp,1,angora (58.57%) ,persian_cat,535.869
/share/kbench/imagenet/tflite/zebra/n02391049_5637.bmp,1,zebra (99.99%),zebra,576.578
/share/kbench/imagenet/tflite/zebra/n02391049_3031.bmp,1,zebra (99.65%) ,zebra,539.385
/share/kbench/imagenet/tflite/zebra/n02391049_1817.bmp,1,zebra (99.95%),zebra,535.756
/share/kbench/imagenet/tflite/zebra/n02391049_935.bmp,1,zebra (100.00%),zebra,574.944
/share/kbench/imagenet/tflite/zebra/n02391049_4692.bmp,1,zebra (100.00%),zebra,457.935
/share/kbench/imagenet/tflite/zebra/n02391049_2784.bmp,1,zebra (99.99%),zebra,552.557
/share/kbench/imagenet/tflite/zebra/n02391049_1135.bmp,1,park bench (17.34%) ,zebra,540.294
/share/kbench/imagenet/tflite/zebra/n02391049_7487.bmp,1,zebra (100.00%),zebra,562.093
/share/kbench/imagenet/tflite/zebra/n02391049_9964.bmp,1,zebra (100.00%),zebra,540.721
/share/kbench/imagenet/tflite/zebra/n02391049_5551.bmp,1,zebra (99.99%),zebra,534.618
/share/kbench/imagenet/tflite/zebra/n02391049_3261.bmp,1,zebra (99.84%),zebra,474.132
/share/kbench/imagenet/tflite/zebra/n02391049_5093.bmp,1,zebra (38.42%) ,zebra,537.83
/share/kbench/imagenet/tflite/zebra/n02391049_2465.bmp,1,zebra (99.99%),zebra,543.813
/share/kbench/imagenet/tflite/zebra/n02391049_77.bmp,1,zebra (99.82%) ,zebra,588.037
/share/kbench/imagenet/tflite/zebra/n02391049_2597.bmp,1,zebra (100.00%),zebra,569.984
/share/kbench/imagenet/tflite/zebra/n02391049_2157.bmp,1,zebra (100.00%),zebra,524.619
/share/kbench/imagenet/tflite/zebra/n02391049_5307.bmp,1,zebra (99.97%),zebra,519.358
/share/kbench/imagenet/tflite/zebra/n02391049_1038.bmp,1,zebra (99.22%) ,zebra,564.483
/share/kbench/imagenet/tflite/zebra/n02391049_788.bmp,1,zebra (99.91%),zebra,563.402
/share/kbench/imagenet/tflite/zebra/n02391049_3128.bmp,1,zebra (100.00%),zebra,545.558
/share/kbench/imagenet/tflite/zebra/n02391049_795.bmp,1,zebra (99.93%),zebra,569.191
/share/kbench/imagenet/tflite/zebra/n02391049_8696.bmp,1,zebra (100.00%),zebra,509.337
/share/kbench/imagenet/tflite/zebra/n02391049_1721.bmp,1,zebra (99.96%),zebra,541.982
/share/kbench/imagenet/tflite/zebra/n02391049_886.bmp,1,zebra (100.00%),zebra,541.72
/share/kbench/imagenet/tflite/zebra/n02391049_3397.bmp,1,zebra (99.95%),zebra,600.671
/share/kbench/imagenet/tflite/zebra/n02391049_6436.bmp,1,zebra (100.00%),zebra,531.59
/share/kbench/imagenet/tflite/zebra/n02391049_5344.bmp,1,zebra (95.88%) ,zebra,532.541
/share/kbench/imagenet/tflite/zebra/n02391049_9900.bmp,1,zebra (99.95%),zebra,449.289
/share/kbench/imagenet/tflite/zebra/n02391049_3220.bmp,1,zebra (99.91%),zebra,531.397
/share/kbench/imagenet/tflite/zebra/n02391049_8878.bmp,1,zebra (99.33%) ,zebra,539.276
/share/kbench/imagenet/tflite/zebra/n02391049_685.bmp,1,zebra (99.97%),zebra,589.125
/share/kbench/imagenet/tflite/zebra/n02391049_295.bmp,1,zebra (99.99%),zebra,547.403
/share/kbench/imagenet/tflite/zebra/n02391049_465.bmp,1,zebra (99.99%),zebra,531.694
/share/kbench/imagenet/tflite/zebra/n02391049_879.bmp,1,zebra (97.60%) ,zebra,469.729
/share/kbench/imagenet/tflite/zebra/n02391049_2982.bmp,1,zebra (99.97%),zebra,548.134
/share/kbench/imagenet/tflite/zebra/n02391049_2559.bmp,1,zebra (99.74%) ,zebra,585.461
/share/kbench/imagenet/tflite/zebra/n02391049_985.bmp,1,zebra (99.99%),zebra,532.446
/share/kbench/imagenet/tflite/zebra/n02391049_752.bmp,1,zebra (99.80%),zebra,528.796
/share/kbench/imagenet/tflite/zebra/n02391049_6918.bmp,1,zebra (99.99%),zebra,550.639
/share/kbench/imagenet/tflite/zebra/n02391049_3028.bmp,1,zebra (91.27%) ,zebra,481.174
/share/kbench/imagenet/tflite/zebra/n02391049_4890.bmp,1,zebra (99.96%),zebra,594.221
/share/kbench/imagenet/tflite/zebra/n02391049_10590.bmp,1,zebra (99.96%),zebra,564.745
/share/kbench/imagenet/tflite/zebra/n02391049_8266.bmp,1,zebra (99.79%),zebra,584.252
/share/kbench/imagenet/tflite/zebra/n02391049_2637.bmp,1,zebra (100.00%),zebra,561.986
/share/kbench/imagenet/tflite/zebra/n02391049_627.bmp,1,zebra (97.18%) ,zebra,453.267
/share/kbench/imagenet/tflite/zebra/n02391049_3026.bmp,1,zebra (94.05%) ,zebra,529.885
/share/kbench/imagenet/tflite/zebra/n02391049_743.bmp,1,zebra (100.00%),zebra,547.008
/share/kbench/imagenet/tflite/zebra/n02391049_4898.bmp,1,zebra (100.00%),zebra,537.732
/share/kbench/imagenet/tflite/zebra/n02391049_1479.bmp,1,zebra (99.98%),zebra,536.249
/share/kbench/imagenet/tflite/zebra/n02391049_1434.bmp,1,zebra (99.50%) ,zebra,529.579
/share/kbench/imagenet/tflite/zebra/n02391049_7645.bmp,1,zebra (99.00%) ,zebra,447.837
/share/kbench/imagenet/tflite/zebra/n02391049_865.bmp,1,zebra (99.90%),zebra,549.513
/share/kbench/imagenet/tflite/zebra/n02391049_6962.bmp,1,zebra (97.86%) ,zebra,582.144
/share/kbench/imagenet/tflite/zebra/n02391049_7919.bmp,1,zebra (90.92%) ,zebra,532.087
/share/kbench/imagenet/tflite/zebra/n02391049_3115.bmp,1,zebra (100.00%),zebra,534.147
/share/kbench/imagenet/tflite/zebra/n02391049_4584.bmp,1,zebra (96.99%) ,zebra,605.731
/share/kbench/imagenet/tflite/zebra/n02391049_7409.bmp,1,zebra (99.91%),zebra,455.403
/share/kbench/imagenet/tflite/zebra/n02391049_6524.bmp,1,zebra (99.81%) ,zebra,559.496
/share/kbench/imagenet/tflite/zebra/n02391049_8340.bmp,1,zebra (97.92%) ,zebra,534.747
/share/kbench/imagenet/tflite/zebra/n02391049_3917.bmp,1,zebra (99.92%),zebra,551.015
/share/kbench/imagenet/tflite/zebra/n02391049_5638.bmp,1,zebra (99.97%),zebra,602.689
/share/kbench/imagenet/tflite/zebra/n02391049_3092.bmp,1,zebra (100.00%),zebra,532.804
/share/kbench/imagenet/tflite/zebra/n02391049_776.bmp,1,zebra (96.42%) ,zebra,455.07
/share/kbench/imagenet/tflite/zebra/n02391049_3339.bmp,1,zebra (72.26%) ,zebra,537.602
/share/kbench/imagenet/tflite/zebra/n02391049_10461.bmp,1,zebra (99.99%),zebra,538.654
/share/kbench/imagenet/tflite/zebra/n02391049_3239.bmp,1,zebra (99.99%),zebra,530.812
/share/kbench/imagenet/tflite/zebra/n02391049_9977.bmp,1,zebra (99.90%),zebra,536.625
/share/kbench/imagenet/tflite/zebra/n02391049_6015.bmp,1,zebra (99.81%) ,zebra,555.248
/share/kbench/imagenet/tflite/zebra/n02391049_2816.bmp,1,zebra (99.89%),zebra,455.176
/share/kbench/imagenet/tflite/zebra/n02391049_3162.bmp,1,zebra (99.70%) ,zebra,587.67
/share/kbench/imagenet/tflite/zebra/n02391049_2217.bmp,1,zebra (94.58%) ,zebra,603.27
/share/kbench/imagenet/tflite/zebra/n02391049_475.bmp,1,zebra (99.65%) ,zebra,553.846
/share/kbench/imagenet/tflite/zebra/n02391049_9002.bmp,1,zebra (99.95%),zebra,537.63
/share/kbench/imagenet/tflite/zebra/n02391049_2591.bmp,1,zebra (96.80%) ,zebra,503.414
/share/kbench/imagenet/tflite/zebra/n02391049_9911.bmp,1,zebra (100.00%),zebra,541.149
/share/kbench/imagenet/tflite/zebra/n02391049_4969.bmp,1,zebra (99.99%),zebra,539.938
/share/kbench/imagenet/tflite/zebra/n02391049_9016.bmp,1,zebra (99.92%),zebra,575.703
/share/kbench/imagenet/tflite/zebra/n02391049_2418.bmp,1,zebra (100.00%),zebra,559.332
/share/kbench/imagenet/tflite/zebra/n02391049_2155.bmp,1,zebra (99.99%),zebra,575.6
/share/kbench/imagenet/tflite/zebra/n02391049_9524.bmp,1,zebra (99.34%) ,zebra,425.85
/share/kbench/imagenet/tflite/notebook/n03832673_14554.bmp,1,notebook (71.88%) ,notebook,573.639
/share/kbench/imagenet/tflite/notebook/n03832673_14809.bmp,1,notebook (63.80%) ,notebook,529.53
/share/kbench/imagenet/tflite/notebook/n03832673_40.bmp,1,notebook (87.33%) ,notebook,591.202
/share/kbench/imagenet/tflite/notebook/n03832673_5167.bmp,1,notebook (43.15%) ,notebook,563.453
/share/kbench/imagenet/tflite/notebook/n03832673_1006.bmp,1,notebook (91.80%) ,notebook,549.66
/share/kbench/imagenet/tflite/notebook/n03832673_2.bmp,1,desktop computer (28.62%) ,notebook,415.237
/share/kbench/imagenet/tflite/notebook/n03832673_14725.bmp,1,notebook (94.55%) ,notebook,557.789
/share/kbench/imagenet/tflite/notebook/n03832673_2495.bmp,1,notebook (93.31%) ,notebook,530.401
/share/kbench/imagenet/tflite/notebook/n03832673_11896.bmp,1,laptop (38.30%) ,notebook,565.904
/share/kbench/imagenet/tflite/notebook/n03832673_1618.bmp,1,notebook (69.12%) ,notebook,555.897
/share/kbench/imagenet/tflite/notebook/n03832673_13356.bmp,1,notebook (76.78%) ,notebook,569.134
/share/kbench/imagenet/tflite/notebook/n03832673_3831.bmp,1,notebook (85.21%) ,notebook,490.36
/share/kbench/imagenet/tflite/notebook/n03832673_7359.bmp,1,screen (54.84%) ,notebook,532.587
/share/kbench/imagenet/tflite/notebook/n03832673_1545.bmp,1,notebook (80.61%) ,notebook,571.832
/share/kbench/imagenet/tflite/notebook/n03832673_11385.bmp,1,notebook (94.18%) ,notebook,549.808
/share/kbench/imagenet/tflite/notebook/n03832673_12888.bmp,1,desk (42.64%) ,notebook,544.769
/share/kbench/imagenet/tflite/notebook/n03832673_1752.bmp,1,laptop (53.85%) ,notebook,569.101
/share/kbench/imagenet/tflite/notebook/n03832673_14025.bmp,1,notebook (97.41%) ,notebook,453.031
/share/kbench/imagenet/tflite/notebook/n03832673_7056.bmp,1,desktop computer (51.94%) ,notebook,575.46
/share/kbench/imagenet/tflite/notebook/n03832673_13890.bmp,1,notebook (84.27%) ,notebook,544.044
/share/kbench/imagenet/tflite/notebook/n03832673_3005.bmp,1,notebook (70.91%) ,notebook,550.444
/share/kbench/imagenet/tflite/notebook/n03832673_6771.bmp,1,notebook (24.40%) ,notebook,528.594
/share/kbench/imagenet/tflite/notebook/n03832673_5369.bmp,1,television (71.58%) ,notebook,557.435
/share/kbench/imagenet/tflite/notebook/n03832673_15500.bmp,1,laptop (78.59%) ,notebook,489.702
/share/kbench/imagenet/tflite/notebook/n03832673_14044.bmp,1,notebook (81.87%) ,notebook,580.83
/share/kbench/imagenet/tflite/notebook/n03832673_1683.bmp,1,printer (33.80%) ,notebook,556.674
/share/kbench/imagenet/tflite/notebook/n03832673_2016.bmp,1,notebook (51.55%) ,notebook,575.605
/share/kbench/imagenet/tflite/notebook/n03832673_374.bmp,1,laptop (46.20%) ,notebook,584.57
/share/kbench/imagenet/tflite/notebook/n03832673_3161.bmp,1,notebook (82.63%) ,notebook,474.057
/share/kbench/imagenet/tflite/notebook/n03832673_15080.bmp,1,cash machine (47.29%) ,notebook,582.722
/share/kbench/imagenet/tflite/notebook/n03832673_14076.bmp,1,notebook (77.72%) ,notebook,590.918
/share/kbench/imagenet/tflite/notebook/n03832673_7896.bmp,1,notebook (95.67%) ,notebook,569.563
/share/kbench/imagenet/tflite/notebook/n03832673_4593.bmp,1,laptop (55.17%) ,notebook,564.509
/share/kbench/imagenet/tflite/notebook/n03832673_6656.bmp,1,notebook (77.54%) ,notebook,578.332
/share/kbench/imagenet/tflite/notebook/n03832673_14160.bmp,1,notebook (93.38%) ,notebook,463.927
/share/kbench/imagenet/tflite/notebook/n03832673_11518.bmp,1,notebook (38.64%) ,notebook,579.034
/share/kbench/imagenet/tflite/notebook/n03832673_7342.bmp,1,notebook (48.07%) ,notebook,541.135
/share/kbench/imagenet/tflite/notebook/n03832673_3043.bmp,1,notebook (69.13%) ,notebook,563.068
/share/kbench/imagenet/tflite/notebook/n03832673_12204.bmp,1,notebook (67.70%) ,notebook,550.659
/share/kbench/imagenet/tflite/notebook/n03832673_6330.bmp,1,notebook (87.76%) ,notebook,529.74
/share/kbench/imagenet/tflite/notebook/n03832673_12174.bmp,1,notebook (65.49%) ,notebook,483.666
/share/kbench/imagenet/tflite/notebook/n03832673_1889.bmp,1,notebook (79.66%) ,notebook,578.642
/share/kbench/imagenet/tflite/notebook/n03832673_4594.bmp,1,notebook (30.77%) ,notebook,582.337
/share/kbench/imagenet/tflite/notebook/n03832673_14359.bmp,1,printer (37.12%) ,notebook,541.078
/share/kbench/imagenet/tflite/notebook/n03832673_247.bmp,1,notebook (78.76%) ,notebook,579.885
/share/kbench/imagenet/tflite/notebook/n03832673_14290.bmp,1,notebook (49.45%) ,notebook,501.905
/share/kbench/imagenet/tflite/notebook/n03832673_6988.bmp,1,notebook (61.48%) ,notebook,562.558
/share/kbench/imagenet/tflite/notebook/n03832673_20250.bmp,1,notebook (54.84%) ,notebook,581.08
/share/kbench/imagenet/tflite/notebook/n03832673_7725.bmp,1,notebook (73.57%) ,notebook,563.859
/share/kbench/imagenet/tflite/notebook/n03832673_14423.bmp,1,laptop (50.84%) ,notebook,591.179
/share/kbench/imagenet/tflite/notebook/n03832673_11642.bmp,1,computer keyboard (45.60%) ,notebook,592.226
/share/kbench/imagenet/tflite/notebook/n03832673_11472.bmp,1,notebook (48.60%) ,notebook,487.032
/share/kbench/imagenet/tflite/notebook/n03832673_1811.bmp,1,notebook (25.62%) ,notebook,561.846
/share/kbench/imagenet/tflite/notebook/n03832673_2810.jpeg.bmp,1,notebook (45.47%) ,notebook,536.486
/share/kbench/imagenet/tflite/persian_cat/n02123394_6079.bmp,1,persian cat (99.33%) ,persian_cat,565.103
