Image,Inferences,Infered class,Expected class,Average Inference Time (ms),Average energy spent (J),Average power (W)
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,10,persian cat (62.67%) ,persian_cat,843.332,2.5835079999999992,3.0633131892422902
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,10,harmonica (21.99%) ,persian_cat,843.851,2.5838510000000054,3.0623981939483036
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,10,langur (20.76%) ,persian_cat,847.114,2.5936474999999923,3.061688033764966
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,10,persian cat (6.62%) ,persian_cat,847.722,2.5945544999999943,3.060526804352462
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,10,coil (25.74%) ,persian_cat,848.432,2.5938765,3.057689121397001
/share/kbench/imagenet/tflite/persian_cat/n02123394_4385.bmp,10,persian cat (79.92%) ,persian_cat,845.816,2.596481499999997,3.069592217880096
/share/kbench/imagenet/tflite/persian_cat/n02123394_2969.bmp,10,persian cat (99.87%),persian_cat,843.897,2.590627999999991,3.0701221688013094
/share/kbench/imagenet/tflite/persian_cat/n02123394_4713.bmp,10,persian cat (26.02%) ,persian_cat,844.176,2.5926585000000015,3.0711425017768317
/share/kbench/imagenet/tflite/persian_cat/n02123394_1914.bmp,10,persian cat (92.49%) ,persian_cat,849.806,2.606811499999994,3.0675588373734928
/share/kbench/imagenet/tflite/persian_cat/n02123394_2545.bmp,10,persian cat (85.97%) ,persian_cat,846.511,2.5961754999999935,3.066914357809744
/share/kbench/imagenet/tflite/persian_cat/n02123394_2721.bmp,10,cup (12.24%) ,persian_cat,845.548,2.5889525000000195,3.061912681251181
/share/kbench/imagenet/tflite/persian_cat/n02123394_240.bmp,10,fountain (21.88%) ,persian_cat,848.269,2.5953264999999957,3.059606468645055
/share/kbench/imagenet/tflite/persian_cat/n02123394_8172.bmp,10,persian cat (96.67%) ,persian_cat,845.85,2.591851999999991,3.063858737182547
/share/kbench/imagenet/tflite/persian_cat/n02123394_2555.bmp,10,hair spray (14.07%) ,persian_cat,844.66,2.586716999999992,3.0624658335331008
/share/kbench/imagenet/tflite/persian_cat/n02123394_4712.bmp,10,broccoli (40.44%) ,persian_cat,846.517,2.591235000000001,3.0611163614884833
/share/kbench/imagenet/tflite/persian_cat/n02123394_3014.bmp,10,sock (18.11%) ,persian_cat,844.33,2.5880354999999784,3.0653032097595387
/share/kbench/imagenet/tflite/persian_cat/n02123394_3808.bmp,10,bath towel (70.70%) ,persian_cat,840.34,2.5803290000000003,3.070584290078785
/share/kbench/imagenet/tflite/persian_cat/n02123394_1307.bmp,10,persian cat (41.13%) ,persian_cat,842.703,2.584428000000002,3.06694740604226
/share/kbench/imagenet/tflite/persian_cat/n02123394_6551.bmp,10,persian cat (61.42%) ,persian_cat,845.202,2.5909910000000025,3.065571122443043
/share/kbench/imagenet/tflite/persian_cat/n02123394_2131.bmp,10,persian cat (88.28%) ,persian_cat,844.373,2.592714999999987,3.0705383732123277
/share/kbench/imagenet/tflite/persian_cat/n02123394_2562.bmp,10,persian cat (97.56%) ,persian_cat,845.634,2.5933614999999945,3.0669755267252663
/share/kbench/imagenet/tflite/persian_cat/n02123394_2507.bmp,10,computer keyboard (10.37%) ,persian_cat,842.54,2.585851499999994,3.0694147953901187
/share/kbench/imagenet/tflite/persian_cat/n02123394_5407.bmp,10,mask (16.13%) ,persian_cat,837.933,2.5741839999999874,3.072232131483039
/share/kbench/imagenet/tflite/persian_cat/n02123394_5638.bmp,10,persian cat (68.74%) ,persian_cat,847.577,2.599968500000001,3.0677283135545776
/share/kbench/imagenet/tflite/persian_cat/n02123394_8696.bmp,10,cup (15.99%) ,persian_cat,845.023,2.5957900000000054,3.0717409635999386
/share/kbench/imagenet/tflite/persian_cat/n02123394_2554.bmp,10,monitor (50.47%) ,persian_cat,842.068,2.5905929999999797,3.0763203203596485
/share/kbench/imagenet/tflite/persian_cat/n02123394_2080.bmp,10,washbasin (30.96%) ,persian_cat,852.342,2.6175479999999998,3.070969176384692
/share/kbench/imagenet/tflite/persian_cat/n02123394_234.bmp,10,bib (20.17%) ,persian_cat,845.822,2.6022215000000046,3.0761718655120602
/share/kbench/imagenet/tflite/persian_cat/n02123394_10355.bmp,10,persian cat (96.17%) ,persian_cat,843.686,2.5989409999999973,3.080427186413509
/share/kbench/imagenet/tflite/persian_cat/n02123394_4085.bmp,10,persian cat (98.40%) ,persian_cat,842.383,2.595048999999996,3.0804949126997685
/share/kbench/imagenet/tflite/persian_cat/n02123394_1024.bmp,10,bald eagle (69.51%) ,persian_cat,841.805,2.596385000000001,3.084538077007291
/share/kbench/imagenet/tflite/persian_cat/n02123394_2504.bmp,10,space heater (45.01%) ,persian_cat,846.909,2.603500499999997,3.074261592179818
/share/kbench/imagenet/tflite/persian_cat/n02123394_169.bmp,10,persian cat (38.54%) ,persian_cat,846.011,2.6020079999999846,3.075659574468067
/share/kbench/imagenet/tflite/persian_cat/n02123394_3307.bmp,10,egyptian cat (27.63%) ,persian_cat,845.888,2.6032160000000024,3.0773712103666035
/share/kbench/imagenet/tflite/persian_cat/n02123394_4650.bmp,10,radiator (12.22%) ,persian_cat,852.258,2.6175830000000144,3.0712606914998797
/share/kbench/imagenet/tflite/persian_cat/n02123394_6875.bmp,10,persian cat (64.43%) ,persian_cat,847.532,2.6088684999999967,3.077947734780553
/share/kbench/imagenet/tflite/persian_cat/n02123394_9020.bmp,10,persian cat (37.45%) ,persian_cat,851.13,2.6179390000000113,3.075789665594153
/share/kbench/imagenet/tflite/persian_cat/n02123394_3756.bmp,10,persian cat (58.14%) ,persian_cat,844.772,2.598695000000009,3.076622816109659
/share/kbench/imagenet/tflite/persian_cat/n02123394_5914.bmp,10,radiator (32.00%) ,persian_cat,845.292,2.6013390000000034,3.077104950943167
/share/kbench/imagenet/tflite/persian_cat/n02123394_1333.bmp,10,radiator (23.94%) ,persian_cat,840.266,2.591744000000005,3.08499079627574
/share/kbench/imagenet/tflite/persian_cat/n02123394_6376.bmp,10,weasel (70.89%) ,persian_cat,843.554,2.6044235000000073,3.087295690909454
/share/kbench/imagenet/tflite/persian_cat/n02123394_702.bmp,10,persian cat (99.94%),persian_cat,848.209,2.6132710000000032,3.080926361973256
/share/kbench/imagenet/tflite/persian_cat/n02123394_7113.bmp,10,titi (71.27%) ,persian_cat,848.68,2.6157265000000183,3.0818944043966137
/share/kbench/imagenet/tflite/persian_cat/n02123394_8852.bmp,10,persian cat (99.91%),persian_cat,850.851,2.610890500000001,3.068925802969547
/share/kbench/imagenet/tflite/persian_cat/n02123394_2431.bmp,10,hamper (24.37%) ,persian_cat,848.89,2.6145230000000077,3.0802202692106464
/share/kbench/imagenet/tflite/persian_cat/n02123394_7813.bmp,10,persian cat (26.58%) ,persian_cat,846.626,2.6089420000000016,3.0816509259045937
/share/kbench/imagenet/tflite/persian_cat/n02123394_659.bmp,10,persian cat (56.54%) ,persian_cat,843.455,2.6035329999999988,3.0869855330071627
/share/kbench/imagenet/tflite/persian_cat/n02123394_580.bmp,10,persian cat (99.93%),persian_cat,844.8,2.60645650000001,3.085294152462133
/share/kbench/imagenet/tflite/persian_cat/n02123394_2540.bmp,10,persian cat (99.73%),persian_cat,845.335,2.6101349999999988,3.0878208919910075
/share/kbench/imagenet/tflite/persian_cat/n02123394_1142.bmp,10,persian cat (99.97%),persian_cat,845.731,2.6080510000000037,3.0838961806787317
/share/kbench/imagenet/tflite/persian_cat/n02123394_4889.bmp,10,angora (54.32%) ,persian_cat,844.052,2.608975999999998,3.090837578485959
/share/kbench/imagenet/tflite/persian_cat/n02123394_6844.bmp,10,persian cat (98.60%) ,persian_cat,845.795,2.6093369999999965,3.085045075855166
/share/kbench/imagenet/tflite/persian_cat/n02123394_2249.bmp,10,persian cat (91.62%) ,persian_cat,841.11,2.6035970000000055,3.0954905511246555
/share/kbench/imagenet/tflite/persian_cat/n02123394_6700.bmp,10,bathtub (12.26%) ,persian_cat,845.199,2.6128404999999977,3.0910314404051316
/share/kbench/imagenet/tflite/zebra/n02391049_5637.bmp,10,zebra (82.14%) ,zebra,845.999,2.6100344999999896,3.085503509883544
/share/kbench/imagenet/tflite/zebra/n02391049_3031.bmp,10,chainlink fence (11.56%) ,zebra,843.476,2.603734999999998,3.0871887597818337
/share/kbench/imagenet/tflite/zebra/n02391049_1817.bmp,10,zebra (99.82%),zebra,844.429,2.60468849999999,3.0844649787538247
/share/kbench/imagenet/tflite/zebra/n02391049_935.bmp,10,zebra (95.78%) ,zebra,845.693,2.6056224999999977,3.0811911080316388
/share/kbench/imagenet/tflite/zebra/n02391049_4692.bmp,10,chainlink fence (41.82%) ,zebra,842.615,2.603487000000009,3.0897786287189266
/share/kbench/imagenet/tflite/zebra/n02391049_2784.bmp,10,zebra (100.00%),zebra,843.914,2.610370500000009,3.0932328292613644
/share/kbench/imagenet/tflite/zebra/n02391049_1135.bmp,10,forklift (28.63%) ,zebra,845.773,2.609307499999993,3.0850171435327414
/share/kbench/imagenet/tflite/zebra/n02391049_7487.bmp,10,zebra (100.00%),zebra,844.36,2.606901500000008,3.0869452219481195
/share/kbench/imagenet/tflite/zebra/n02391049_9964.bmp,10,zebra (100.00%),zebra,847.066,2.6086854999999978,3.079740448299644
/share/kbench/imagenet/tflite/zebra/n02391049_5551.bmp,10,zebra (99.08%) ,zebra,841.554,2.5964644999999953,3.085000636573422
/share/kbench/imagenet/tflite/zebra/n02391049_3261.bmp,10,zebra (80.13%) ,zebra,846.64,2.6106864999999986,3.083861624128898
/share/kbench/imagenet/tflite/zebra/n02391049_5093.bmp,10,cowboy boot (10.01%) ,zebra,849.727,2.615211999999993,3.077655955343948
/share/kbench/imagenet/tflite/zebra/n02391049_2465.bmp,10,zebra (99.66%),zebra,843.23,2.5978749999999975,3.0808112714381335
/share/kbench/imagenet/tflite/zebra/n02391049_77.bmp,10,park bench (15.87%) ,zebra,844.738,2.6019615000000007,3.0805144572076197
/share/kbench/imagenet/tflite/zebra/n02391049_2597.bmp,10,zebra (100.00%),zebra,844.866,2.601725999999993,3.0791209211471178
/share/kbench/imagenet/tflite/zebra/n02391049_2157.bmp,10,zebra (97.82%) ,zebra,843.89,2.599719500000011,3.0807616241314233
/share/kbench/imagenet/tflite/zebra/n02391049_5307.bmp,10,zebra (74.02%) ,zebra,844.24,2.5997970000000032,3.0796130425040413
/share/kbench/imagenet/tflite/zebra/n02391049_1038.bmp,10,window shade (35.23%) ,zebra,843.037,2.597399000000004,3.081137603795971
/share/kbench/imagenet/tflite/zebra/n02391049_788.bmp,10,zebra (99.95%),zebra,842.753,2.6002924999999966,3.085171667234504
/share/kbench/imagenet/tflite/zebra/n02391049_3128.bmp,10,zebra (99.99%),zebra,844.689,2.6025365000000042,3.081530201526208
/share/kbench/imagenet/tflite/zebra/n02391049_795.bmp,10,zebra (98.55%) ,zebra,839.924,2.591215000000006,3.0848877128908154
/share/kbench/imagenet/tflite/zebra/n02391049_8696.bmp,10,zebra (100.00%),zebra,845.109,2.6040399999999955,3.081503909073026
/share/kbench/imagenet/tflite/zebra/n02391049_1721.bmp,10,zebra (99.94%),zebra,849.498,2.6147689999999932,3.0780670057990367
/share/kbench/imagenet/tflite/zebra/n02391049_886.bmp,10,zebra (100.00%),zebra,847.255,2.609727499999996,3.0804148961284183
/share/kbench/imagenet/tflite/zebra/n02391049_3397.bmp,10,zebra (41.38%) ,zebra,842.072,2.5991924999999934,3.0863129780359677
/share/kbench/imagenet/tflite/zebra/n02391049_6436.bmp,10,zebra (99.94%),zebra,841.66,2.5977055000000124,3.086413092084072
/share/kbench/imagenet/tflite/zebra/n02391049_5344.bmp,10,zebra (88.12%) ,zebra,845.89,2.6060900000000156,3.0807573947392517
/share/kbench/imagenet/tflite/zebra/n02391049_9900.bmp,10,fountain (14.01%) ,zebra,844.989,2.6093115000000036,3.0879849826896186
/share/kbench/imagenet/tflite/zebra/n02391049_3220.bmp,10,chainlink fence (33.86%) ,zebra,842.216,2.600381000000007,3.087393506965279
/share/kbench/imagenet/tflite/zebra/n02391049_8878.bmp,10,coil (15.33%) ,zebra,846.654,2.6063909999999924,3.0782715393102746
/share/kbench/imagenet/tflite/zebra/n02391049_685.bmp,10,zebra (89.88%) ,zebra,844.721,2.6030015000000115,3.081405769650016
/share/kbench/imagenet/tflite/zebra/n02391049_295.bmp,10,zebra (94.89%) ,zebra,848.081,2.606447,3.0733891258461927
/share/kbench/imagenet/tflite/zebra/n02391049_465.bmp,10,zebra (96.63%) ,zebra,846.529,2.606073000000007,3.078390108800424
/share/kbench/imagenet/tflite/zebra/n02391049_879.bmp,10,zebra (91.91%) ,zebra,847.642,2.607420499999992,3.076412086999012
/share/kbench/imagenet/tflite/zebra/n02391049_2982.bmp,10,zebra (100.00%),zebra,840.158,2.5984439999999966,3.092429216897834
/share/kbench/imagenet/tflite/zebra/n02391049_2559.bmp,10,cheetah (33.14%) ,zebra,842.748,2.6126205000000025,3.0999050668891712
/share/kbench/imagenet/tflite/zebra/n02391049_985.bmp,10,zebra (100.00%),zebra,845.061,2.616881500000001,3.0968249510315093
/share/kbench/imagenet/tflite/zebra/n02391049_752.bmp,10,red wine (13.90%) ,zebra,850.247,2.6231874999999905,3.0849397090848676
/share/kbench/imagenet/tflite/zebra/n02391049_6918.bmp,10,zebra (100.00%),zebra,847.58,2.6185010000000015,3.089100408651181
/share/kbench/imagenet/tflite/zebra/n02391049_3028.bmp,10,park bench (42.90%) ,zebra,842.904,2.6137440000000094,3.1010247686417807
/share/kbench/imagenet/tflite/zebra/n02391049_4890.bmp,10,zebra (100.00%),zebra,841.101,2.611226500000007,3.104598067782733
/share/kbench/imagenet/tflite/zebra/n02391049_10590.bmp,10,zebra (99.58%) ,zebra,846.752,2.6209465,3.0952046180417954
/share/kbench/imagenet/tflite/zebra/n02391049_8266.bmp,10,zebra (99.83%),zebra,846.245,2.6154015000000035,3.0909573645951767
/share/kbench/imagenet/tflite/zebra/n02391049_2637.bmp,10,zebra (86.94%) ,zebra,845.533,2.610711999999995,3.0875239106424344
/share/kbench/imagenet/tflite/zebra/n02391049_627.bmp,10,jean (51.22%) ,zebra,845.316,2.6109975000000114,3.088475869410943
/share/kbench/imagenet/tflite/zebra/n02391049_3026.bmp,10,zebra (50.74%) ,zebra,840.249,2.601149500000002,3.095501011543498
/share/kbench/imagenet/tflite/zebra/n02391049_743.bmp,10,zebra (100.00%),zebra,847.918,2.6138180000000006,3.082696072650077
/share/kbench/imagenet/tflite/zebra/n02391049_4898.bmp,10,zebra (99.90%),zebra,847.728,2.6134610000000067,3.082558968819033
/share/kbench/imagenet/tflite/zebra/n02391049_1479.bmp,10,zebra (100.00%),zebra,850.266,2.6212410000000057,3.0826657956672667
/share/kbench/imagenet/tflite/zebra/n02391049_1434.bmp,10,centipede (14.09%) ,zebra,845.858,2.611239000000002,3.0870737317426107
/share/kbench/imagenet/tflite/zebra/n02391049_7645.bmp,10,zebra (90.30%) ,zebra,845.525,2.609634999999998,3.0864991129509143
/share/kbench/imagenet/tflite/zebra/n02391049_865.bmp,10,zebra (97.90%) ,zebra,838.722,2.5979799999999957,3.09734254930171
/share/kbench/imagenet/tflite/zebra/n02391049_6962.bmp,10,zebra (98.90%) ,zebra,842.506,2.60369949999999,3.09046689936261
/share/kbench/imagenet/tflite/zebra/n02391049_7919.bmp,10,chain (39.46%) ,zebra,845.434,2.610627500000006,3.087839083873883
/share/kbench/imagenet/tflite/zebra/n02391049_3115.bmp,10,zebra (100.00%),zebra,847.396,2.6160735000000006,3.086984997173429
/share/kbench/imagenet/tflite/zebra/n02391049_4584.bmp,10,mask (99.17%) ,zebra,844.952,2.610075000000011,3.0894640252283385
/share/kbench/imagenet/tflite/zebra/n02391049_7409.bmp,10,zebra (38.24%) ,zebra,841.383,2.605053000000003,3.0961740009465886
/share/kbench/imagenet/tflite/zebra/n02391049_6524.bmp,10,coil (65.43%) ,zebra,849.944,2.6220745000000028,3.0854218508996722
/share/kbench/imagenet/tflite/zebra/n02391049_8340.bmp,10,zebra (15.23%) ,zebra,842.223,2.602376499999989,3.0899744716219293
/share/kbench/imagenet/tflite/zebra/n02391049_3917.bmp,10,zebra (99.98%),zebra,843.352,2.6063860000000103,3.0906984465789282
/share/kbench/imagenet/tflite/zebra/n02391049_5638.bmp,10,zebra (99.98%),zebra,844.161,2.609480000000014,3.0914346641393364
/share/kbench/imagenet/tflite/zebra/n02391049_3092.bmp,10,zebra (100.00%),zebra,843.983,2.6100684999999904,3.0922442794290785
/share/kbench/imagenet/tflite/zebra/n02391049_776.bmp,10,safety pin (15.48%) ,zebra,843.41,2.6082155000000116,3.092709063297943
/share/kbench/imagenet/tflite/zebra/n02391049_3339.bmp,10,zebra (85.99%) ,zebra,847.245,2.615688999999991,3.0872791868196674
/share/kbench/imagenet/tflite/zebra/n02391049_10461.bmp,10,maze (59.74%) ,zebra,842.115,2.6054620000000073,3.094218248025439
/share/kbench/imagenet/tflite/zebra/n02391049_3239.bmp,10,zebra (99.21%) ,zebra,843.468,2.607142000000008,3.090938465660165
/share/kbench/imagenet/tflite/zebra/n02391049_9977.bmp,10,zebra (99.73%),zebra,842.616,2.6040535000000005,3.090131126142163
/share/kbench/imagenet/tflite/zebra/n02391049_6015.bmp,10,zebra (98.95%) ,zebra,840.571,2.605736000000017,3.0996946701494585
/share/kbench/imagenet/tflite/zebra/n02391049_2816.bmp,10,zebra (97.08%) ,zebra,842.635,2.6088320000000116,3.0959261734468457
/share/kbench/imagenet/tflite/zebra/n02391049_3162.bmp,10,zebra (85.97%) ,zebra,843.075,2.6091394999999906,3.094554795170067
/share/kbench/imagenet/tflite/zebra/n02391049_2217.bmp,10,park bench (93.76%) ,zebra,846.086,2.6111855000000124,3.0862884056274082
/share/kbench/imagenet/tflite/zebra/n02391049_475.bmp,10,zebra (99.74%),zebra,845.244,2.6155250000000017,3.094251126263711
/share/kbench/imagenet/tflite/zebra/n02391049_9002.bmp,10,zebra (99.99%),zebra,844.215,2.6096165000000173,3.091180007468717
/share/kbench/imagenet/tflite/zebra/n02391049_2591.bmp,10,mask (34.95%) ,zebra,845.288,2.609464000000007,3.0873682544907655
/share/kbench/imagenet/tflite/zebra/n02391049_9911.bmp,10,zebra (99.99%),zebra,852.624,2.6250235000000024,3.0788452967393884
/share/kbench/imagenet/tflite/zebra/n02391049_4969.bmp,10,zebra (100.00%),zebra,844.728,2.612531999999997,3.092270606427615
/share/kbench/imagenet/tflite/zebra/n02391049_9016.bmp,10,mask (93.61%) ,zebra,850.983,2.6252125000000044,3.085086966617172
/share/kbench/imagenet/tflite/zebra/n02391049_2418.bmp,10,park bench (80.65%) ,zebra,848.024,2.6206124999999973,3.090100009980757
/share/kbench/imagenet/tflite/zebra/n02391049_2155.bmp,10,zebra (99.76%),zebra,861.572,2.6529095000000043,3.0793062893348613
/share/kbench/imagenet/tflite/zebra/n02391049_9524.bmp,10,nail (41.44%) ,zebra,844.601,2.610421499999993,3.0907192753966295
/share/kbench/imagenet/tflite/notebook/n03832673_14554.bmp,10,computer keyboard (22.82%) ,notebook,847.229,2.623058500000009,3.0961502596789527
/share/kbench/imagenet/tflite/notebook/n03832673_14809.bmp,10,pencil box (34.74%) ,notebook,843.913,2.6132474999999977,3.0965704345217877
/share/kbench/imagenet/tflite/notebook/n03832673_40.bmp,10,desktop computer (25.19%) ,notebook,846.659,2.6176230000000027,3.091474577471937
/share/kbench/imagenet/tflite/notebook/n03832673_5167.bmp,10,web site (42.82%) ,notebook,848.04,2.620983499999995,3.090926768269605
/share/kbench/imagenet/tflite/notebook/n03832673_1006.bmp,10,desktop computer (46.97%) ,notebook,844.047,2.6088379999999893,3.091040284360177
/share/kbench/imagenet/tflite/notebook/n03832673_2.bmp,10,notebook (66.56%) ,notebook,848.291,2.615643000000016,3.0833938465165813
/share/kbench/imagenet/tflite/notebook/n03832673_14725.bmp,10,computer keyboard (19.28%) ,notebook,841.566,2.6054245000000047,3.095561463805426
/share/kbench/imagenet/tflite/notebook/n03832673_2495.bmp,10,notebook (21.75%) ,notebook,845.12,2.6060704999999933,3.0839611499062785
/share/kbench/imagenet/tflite/notebook/n03832673_11896.bmp,10,computer keyboard (28.05%) ,notebook,844.096,2.6072454999999977,3.088787465940052
/share/kbench/imagenet/tflite/notebook/n03832673_1618.bmp,10,mouse (17.65%) ,notebook,848.073,2.613338500000002,3.0813543188233163
/share/kbench/imagenet/tflite/notebook/n03832673_13356.bmp,10,wallet (18.63%) ,notebook,847.937,2.6177384999999984,3.0873526516202365
/share/kbench/imagenet/tflite/notebook/n03832673_3831.bmp,10,notebook (52.71%) ,notebook,843.862,2.60533650000001,3.0875771554448455
/share/kbench/imagenet/tflite/notebook/n03832673_7359.bmp,10,notebook (17.24%) ,notebook,848.207,2.616171500000008,3.0842582978045465
/share/kbench/imagenet/tflite/notebook/n03832673_1545.bmp,10,notebook (68.42%) ,notebook,840.639,2.607130999999991,3.1016799317972428
/share/kbench/imagenet/tflite/notebook/n03832673_11385.bmp,10,ipod (34.39%) ,notebook,844.472,2.6117210000000144,3.092624037892261
/share/kbench/imagenet/tflite/notebook/n03832673_12888.bmp,10,desktop computer (14.94%) ,notebook,844.787,2.6130475000000044,3.0930959990530353
/share/kbench/imagenet/tflite/notebook/n03832673_1752.bmp,10,space bar (18.12%) ,notebook,844.171,2.6134704999999907,3.0960407583454765
/share/kbench/imagenet/tflite/notebook/n03832673_14025.bmp,10,laptop (45.15%) ,notebook,846.952,2.6157310000000007,3.0883114977378066
/share/kbench/imagenet/tflite/notebook/n03832673_7056.bmp,10,notebook (40.18%) ,notebook,852.169,2.6193905000000184,3.074080122575582
/share/kbench/imagenet/tflite/notebook/n03832673_13890.bmp,10,web site (63.64%) ,notebook,844.91,2.6076959999999985,3.08639602319801
/share/kbench/imagenet/tflite/notebook/n03832673_3005.bmp,10,computer keyboard (45.95%) ,notebook,848.355,2.6182629999999962,3.0861185761433245
/share/kbench/imagenet/tflite/notebook/n03832673_6771.bmp,10,harmonica (25.61%) ,notebook,850.097,2.6188795000000105,3.0806722738501473
/share/kbench/imagenet/tflite/notebook/n03832673_5369.bmp,10,web site (91.01%) ,notebook,848.91,2.6153049999999967,3.0804723428243044
/share/kbench/imagenet/tflite/notebook/n03832673_15500.bmp,10,cellular telephone (5.86%) ,notebook,846.125,2.6120629999999974,3.0871274460462987
/share/kbench/imagenet/tflite/notebook/n03832673_14044.bmp,10,screen (13.84%) ,notebook,843.203,2.6077799999999973,3.0925293737639694
/share/kbench/imagenet/tflite/notebook/n03832673_1683.bmp,10,letter opener (13.76%) ,notebook,848.043,2.616656000000007,3.085173489038826
/share/kbench/imagenet/tflite/notebook/n03832673_2016.bmp,10,notebook (39.60%) ,notebook,845.302,2.6068850000000023,3.0843081094638434
/share/kbench/imagenet/tflite/notebook/n03832673_374.bmp,10,binder (17.45%) ,notebook,843.129,2.6036415000000113,3.088168682305888
/share/kbench/imagenet/tflite/notebook/n03832673_3161.bmp,10,printer (16.16%) ,notebook,843.312,2.6013384999999944,3.084188547447298
/share/kbench/imagenet/tflite/notebook/n03832673_15080.bmp,10,microwave (54.85%) ,notebook,843.249,2.6076750000000026,3.092068251302041
/share/kbench/imagenet/tflite/notebook/n03832673_14076.bmp,10,grille (54.09%) ,notebook,843.672,2.605911500000015,3.0890277472699545
/share/kbench/imagenet/tflite/notebook/n03832673_7896.bmp,10,computer keyboard (83.03%) ,notebook,848.537,2.6175010000000025,3.0848568061284647
