Image,Inferences,Infered class,Expected class,Average Inference Time (ms)
/share/kbench/imagenet/tflite/zebra/n02391049_1038.bmp,1,zebra (99.22%) ,zebra,446.059
/share/kbench/imagenet/tflite/zebra/n02391049_788.bmp,1,zebra (99.91%),zebra,562.853
/share/kbench/imagenet/tflite/zebra/n02391049_3128.bmp,1,zebra (100.00%),zebra,539.592
/share/kbench/imagenet/tflite/zebra/n02391049_795.bmp,1,zebra (99.93%),zebra,537.955
/share/kbench/imagenet/tflite/zebra/n02391049_8696.bmp,1,zebra (100.00%),zebra,584.846
/share/kbench/imagenet/tflite/zebra/n02391049_1721.bmp,1,zebra (99.96%),zebra,523.237
/share/kbench/imagenet/tflite/zebra/n02391049_886.bmp,1,zebra (100.00%),zebra,494.68
/share/kbench/imagenet/tflite/zebra/n02391049_3397.bmp,1,zebra (99.95%),zebra,599.505
/share/kbench/imagenet/tflite/zebra/n02391049_6436.bmp,1,zebra (100.00%),zebra,564.967
/share/kbench/imagenet/tflite/zebra/n02391049_5344.bmp,1,zebra (95.88%) ,zebra,542.209
/share/kbench/imagenet/tflite/zebra/n02391049_9900.bmp,1,zebra (99.95%),zebra,557.902
/share/kbench/imagenet/tflite/zebra/n02391049_3220.bmp,1,zebra (99.91%),zebra,459.884
/share/kbench/imagenet/tflite/zebra/n02391049_8878.bmp,1,zebra (99.33%) ,zebra,594.957
/share/kbench/imagenet/tflite/zebra/n02391049_685.bmp,1,zebra (99.97%),zebra,551.38
/share/kbench/imagenet/tflite/zebra/n02391049_295.bmp,1,zebra (99.99%),zebra,576.145
/share/kbench/imagenet/tflite/zebra/n02391049_465.bmp,1,zebra (99.99%),zebra,593.755
/share/kbench/imagenet/tflite/zebra/n02391049_879.bmp,1,zebra (97.60%) ,zebra,550.034
/share/kbench/imagenet/tflite/zebra/n02391049_2982.bmp,1,zebra (99.97%),zebra,504.68
/share/kbench/imagenet/tflite/zebra/n02391049_2559.bmp,1,zebra (99.74%) ,zebra,582.155
/share/kbench/imagenet/tflite/zebra/n02391049_985.bmp,1,zebra (99.99%),zebra,553.528
/share/kbench/imagenet/tflite/zebra/n02391049_752.bmp,1,zebra (99.80%),zebra,588.802
/share/kbench/imagenet/tflite/zebra/n02391049_6918.bmp,1,zebra (99.99%),zebra,542.516
/share/kbench/imagenet/tflite/zebra/n02391049_3028.bmp,1,zebra (91.27%) ,zebra,539.432
/share/kbench/imagenet/tflite/zebra/n02391049_4890.bmp,1,zebra (99.96%),zebra,503.851
/share/kbench/imagenet/tflite/zebra/n02391049_10590.bmp,1,zebra (99.96%),zebra,572.667
/share/kbench/imagenet/tflite/zebra/n02391049_8266.bmp,1,zebra (99.79%),zebra,566.424
/share/kbench/imagenet/tflite/zebra/n02391049_2637.bmp,1,zebra (100.00%),zebra,558.671
/share/kbench/imagenet/tflite/zebra/n02391049_627.bmp,1,zebra (97.18%) ,zebra,561.188
/share/kbench/imagenet/tflite/zebra/n02391049_3026.bmp,1,zebra (94.05%) ,zebra,456.412
/share/kbench/imagenet/tflite/zebra/n02391049_743.bmp,1,zebra (100.00%),zebra,603.613
/share/kbench/imagenet/tflite/zebra/n02391049_4898.bmp,1,zebra (100.00%),zebra,538.683
/share/kbench/imagenet/tflite/zebra/n02391049_1479.bmp,1,zebra (99.98%),zebra,538.9
/share/kbench/imagenet/tflite/zebra/n02391049_1434.bmp,1,zebra (99.50%) ,zebra,556.832
/share/kbench/imagenet/tflite/zebra/n02391049_7645.bmp,1,zebra (99.00%) ,zebra,592.171
/share/kbench/imagenet/tflite/zebra/n02391049_865.bmp,1,zebra (99.90%),zebra,490.756
/share/kbench/imagenet/tflite/zebra/n02391049_6962.bmp,1,zebra (97.86%) ,zebra,591.612
/share/kbench/imagenet/tflite/zebra/n02391049_7919.bmp,1,zebra (90.92%) ,zebra,601.887
/share/kbench/imagenet/tflite/zebra/n02391049_3115.bmp,1,zebra (100.00%),zebra,539.941
/share/kbench/imagenet/tflite/zebra/n02391049_4584.bmp,1,zebra (96.99%) ,zebra,532.485
/share/kbench/imagenet/tflite/zebra/n02391049_7409.bmp,1,zebra (99.91%),zebra,551.867
/share/kbench/imagenet/tflite/zebra/n02391049_6524.bmp,1,zebra (99.81%) ,zebra,489.756
/share/kbench/imagenet/tflite/zebra/n02391049_8340.bmp,1,zebra (97.92%) ,zebra,542.386
/share/kbench/imagenet/tflite/zebra/n02391049_3917.bmp,1,zebra (99.92%),zebra,591.572
/share/kbench/imagenet/tflite/zebra/n02391049_5638.bmp,1,zebra (99.97%),zebra,529.831
/share/kbench/imagenet/tflite/zebra/n02391049_3092.bmp,1,zebra (100.00%),zebra,584.551
/share/kbench/imagenet/tflite/zebra/n02391049_776.bmp,1,zebra (96.42%) ,zebra,492.103
/share/kbench/imagenet/tflite/zebra/n02391049_3339.bmp,1,zebra (72.26%) ,zebra,557.244
/share/kbench/imagenet/tflite/zebra/n02391049_10461.bmp,1,zebra (99.99%),zebra,566.549
/share/kbench/imagenet/tflite/zebra/n02391049_3239.bmp,1,zebra (99.99%),zebra,538.928
/share/kbench/imagenet/tflite/zebra/n02391049_9977.bmp,1,zebra (99.90%),zebra,577.754
/share/kbench/imagenet/tflite/zebra/n02391049_6015.bmp,1,zebra (99.81%) ,zebra,536.193
/share/kbench/imagenet/tflite/zebra/n02391049_2816.bmp,1,zebra (99.89%),zebra,460.958
/share/kbench/imagenet/tflite/zebra/n02391049_3162.bmp,1,zebra (99.70%) ,zebra,567.521
/share/kbench/imagenet/tflite/zebra/n02391049_2217.bmp,1,zebra (94.58%) ,zebra,566.673
/share/kbench/imagenet/tflite/zebra/n02391049_475.bmp,1,zebra (99.65%) ,zebra,563.388
/share/kbench/imagenet/tflite/zebra/n02391049_9002.bmp,1,zebra (99.95%),zebra,581.832
/share/kbench/imagenet/tflite/zebra/n02391049_2591.bmp,1,zebra (96.80%) ,zebra,560.055
/share/kbench/imagenet/tflite/zebra/n02391049_9911.bmp,1,zebra (100.00%),zebra,502.1
/share/kbench/imagenet/tflite/zebra/n02391049_4969.bmp,1,zebra (99.99%),zebra,534.567
/share/kbench/imagenet/tflite/zebra/n02391049_9016.bmp,1,zebra (99.92%),zebra,572.11
/share/kbench/imagenet/tflite/zebra/n02391049_2418.bmp,1,zebra (100.00%),zebra,539.755
/share/kbench/imagenet/tflite/zebra/n02391049_2155.bmp,1,zebra (99.99%),zebra,557.563
/share/kbench/imagenet/tflite/zebra/n02391049_9524.bmp,1,zebra (99.34%) ,zebra,474.627
/share/kbench/imagenet/tflite/notebook/n03832673_14554.bmp,1,notebook (71.88%) ,notebook,566.89
/share/kbench/imagenet/tflite/notebook/n03832673_14809.bmp,1,notebook (63.80%) ,notebook,553.081
/share/kbench/imagenet/tflite/notebook/n03832673_40.bmp,1,notebook (87.33%) ,notebook,577.2
/share/kbench/imagenet/tflite/notebook/n03832673_5167.bmp,1,notebook (43.15%) ,notebook,573.504
/share/kbench/imagenet/tflite/notebook/n03832673_1006.bmp,1,notebook (91.80%) ,notebook,536.299
/share/kbench/imagenet/tflite/notebook/n03832673_2.bmp,1,desktop computer (28.62%) ,notebook,452.301
/share/kbench/imagenet/tflite/notebook/n03832673_14725.bmp,1,notebook (94.55%) ,notebook,534.021
/share/kbench/imagenet/tflite/notebook/n03832673_2495.bmp,1,notebook (93.31%) ,notebook,581.76
/share/kbench/imagenet/tflite/notebook/n03832673_11896.bmp,1,laptop (38.30%) ,notebook,561.331
/share/kbench/imagenet/tflite/notebook/n03832673_1618.bmp,1,notebook (69.12%) ,notebook,543.948
/share/kbench/imagenet/tflite/notebook/n03832673_13356.bmp,1,notebook (76.78%) ,notebook,550.737
/share/kbench/imagenet/tflite/notebook/n03832673_3831.bmp,1,notebook (85.21%) ,notebook,403.764
/share/kbench/imagenet/tflite/notebook/n03832673_7359.bmp,1,screen (54.84%) ,notebook,593.298
/share/kbench/imagenet/tflite/notebook/n03832673_1545.bmp,1,notebook (80.61%) ,notebook,556.258
/share/kbench/imagenet/tflite/notebook/n03832673_11385.bmp,1,notebook (94.18%) ,notebook,578.114
/share/kbench/imagenet/tflite/notebook/n03832673_12888.bmp,1,desk (42.64%) ,notebook,562.675
/share/kbench/imagenet/tflite/notebook/n03832673_1752.bmp,1,laptop (53.85%) ,notebook,568.304
/share/kbench/imagenet/tflite/notebook/n03832673_14025.bmp,1,notebook (97.41%) ,notebook,492.548
/share/kbench/imagenet/tflite/notebook/n03832673_7056.bmp,1,desktop computer (51.94%) ,notebook,540.793
/share/kbench/imagenet/tflite/notebook/n03832673_13890.bmp,1,notebook (84.27%) ,notebook,537.889
/share/kbench/imagenet/tflite/notebook/n03832673_3005.bmp,1,notebook (70.91%) ,notebook,533.321
/share/kbench/imagenet/tflite/notebook/n03832673_6771.bmp,1,notebook (24.40%) ,notebook,541.415
/share/kbench/imagenet/tflite/notebook/n03832673_5369.bmp,1,television (71.58%) ,notebook,540.988
/share/kbench/imagenet/tflite/notebook/n03832673_15500.bmp,1,laptop (78.59%) ,notebook,519.235
/share/kbench/imagenet/tflite/notebook/n03832673_14044.bmp,1,notebook (81.87%) ,notebook,536.771
/share/kbench/imagenet/tflite/notebook/n03832673_1683.bmp,1,printer (33.80%) ,notebook,532.066
/share/kbench/imagenet/tflite/notebook/n03832673_2016.bmp,1,notebook (51.55%) ,notebook,569.172
/share/kbench/imagenet/tflite/notebook/n03832673_374.bmp,1,laptop (46.20%) ,notebook,559.182
/share/kbench/imagenet/tflite/notebook/n03832673_3161.bmp,1,notebook (82.63%) ,notebook,478.405
/share/kbench/imagenet/tflite/notebook/n03832673_15080.bmp,1,cash machine (47.29%) ,notebook,565.107
/share/kbench/imagenet/tflite/notebook/n03832673_14076.bmp,1,notebook (77.72%) ,notebook,568.147
/share/kbench/imagenet/tflite/notebook/n03832673_7896.bmp,1,notebook (95.67%) ,notebook,534.204
/share/kbench/imagenet/tflite/notebook/n03832673_4593.bmp,1,laptop (55.17%) ,notebook,531.458
/share/kbench/imagenet/tflite/notebook/n03832673_6656.bmp,1,notebook (77.54%) ,notebook,550.386
/share/kbench/imagenet/tflite/notebook/n03832673_14160.bmp,1,notebook (93.38%) ,notebook,496.734
/share/kbench/imagenet/tflite/notebook/n03832673_11518.bmp,1,notebook (38.64%) ,notebook,553.591
/share/kbench/imagenet/tflite/notebook/n03832673_7342.bmp,1,notebook (48.07%) ,notebook,541.373
/share/kbench/imagenet/tflite/notebook/n03832673_3043.bmp,1,notebook (69.13%) ,notebook,599.152
/share/kbench/imagenet/tflite/notebook/n03832673_12204.bmp,1,notebook (67.70%) ,notebook,574.298
/share/kbench/imagenet/tflite/notebook/n03832673_6330.bmp,1,notebook (87.76%) ,notebook,570.288
/share/kbench/imagenet/tflite/notebook/n03832673_12174.bmp,1,notebook (65.49%) ,notebook,449.18
/share/kbench/imagenet/tflite/notebook/n03832673_1889.bmp,1,notebook (79.66%) ,notebook,574.35
/share/kbench/imagenet/tflite/notebook/n03832673_4594.bmp,1,notebook (30.77%) ,notebook,551.313
/share/kbench/imagenet/tflite/notebook/n03832673_14359.bmp,1,printer (37.12%) ,notebook,578.502
/share/kbench/imagenet/tflite/notebook/n03832673_247.bmp,1,notebook (78.76%) ,notebook,536.602
/share/kbench/imagenet/tflite/notebook/n03832673_14290.bmp,1,notebook (49.45%) ,notebook,517.041
/share/kbench/imagenet/tflite/notebook/n03832673_6988.bmp,1,notebook (61.48%) ,notebook,509.799
/share/kbench/imagenet/tflite/notebook/n03832673_20250.bmp,1,notebook (54.84%) ,notebook,543.698
/share/kbench/imagenet/tflite/notebook/n03832673_7725.bmp,1,notebook (73.57%) ,notebook,535.948
/share/kbench/imagenet/tflite/notebook/n03832673_14423.bmp,1,laptop (50.84%) ,notebook,535.141
/share/kbench/imagenet/tflite/notebook/n03832673_11642.bmp,1,computer keyboard (45.60%) ,notebook,533.619
/share/kbench/imagenet/tflite/notebook/n03832673_11472.bmp,1,notebook (48.60%) ,notebook,499.636
/share/kbench/imagenet/tflite/notebook/n03832673_1811.bmp,1,notebook (25.62%) ,notebook,575.939
/share/kbench/imagenet/tflite/notebook/n03832673_2810.jpeg.bmp,1,notebook (45.47%) ,notebook,533.378
/share/kbench/imagenet/tflite/persian_cat/n02123394_6079.bmp,1,persian cat (99.33%) ,persian_cat,551.792
