Image,Inferences,Infered class,Expected class,Average Inference Time (ms)
/share/kbench/imagenet/tflite/persian_cat/n02123394_1814.bmp,1,persian cat (100.00%),persian_cat,157.338
/share/kbench/imagenet/tflite/persian_cat/n02123394_1594.bmp,1,persian cat (89.80%) ,persian_cat,157.165
/share/kbench/imagenet/tflite/persian_cat/n02123394_6265.bmp,1,persian cat (55.29%) ,persian_cat,157.158
/share/kbench/imagenet/tflite/persian_cat/n02123394_2227.bmp,1,persian cat (99.61%),persian_cat,157.073
/share/kbench/imagenet/tflite/persian_cat/n02123394_7008.bmp,1,persian cat (48.63%) ,persian_cat,157.024
/share/kbench/imagenet/tflite/persian_cat/n02123394_1286.bmp,1,persian cat (79.22%) ,persian_cat,157.256
/share/kbench/imagenet/tflite/persian_cat/n02123394_5921.bmp,1,persian cat (100.00%),persian_cat,157.372
/share/kbench/imagenet/tflite/persian_cat/n02123394_3889.bmp,1,persian cat (95.29%) ,persian_cat,157.292
/share/kbench/imagenet/tflite/persian_cat/n02123394_3225.bmp,1,persian cat (34.90%) ,persian_cat,156.994
/share/kbench/imagenet/tflite/persian_cat/n02123394_2788.bmp,1,persian cat (100.00%),persian_cat,157.128
/share/kbench/imagenet/tflite/persian_cat/n02123394_8212.bmp,1,persian cat (86.27%) ,persian_cat,157.17
/share/kbench/imagenet/tflite/persian_cat/n02123394_2457.bmp,1,persian cat (87.84%) ,persian_cat,157.073
/share/kbench/imagenet/tflite/persian_cat/n02123394_4385.bmp,1,persian cat (100.00%),persian_cat,157.062
/share/kbench/imagenet/tflite/persian_cat/n02123394_2969.bmp,1,persian cat (100.00%),persian_cat,157.2
/share/kbench/imagenet/tflite/persian_cat/n02123394_4713.bmp,1,persian cat (100.00%),persian_cat,157.159
/share/kbench/imagenet/tflite/persian_cat/n02123394_1914.bmp,1,persian cat (98.82%) ,persian_cat,157.127
/share/kbench/imagenet/tflite/persian_cat/n02123394_2545.bmp,1,persian cat (100.00%),persian_cat,157.072
/share/kbench/imagenet/tflite/persian_cat/n02123394_2721.bmp,1,persian cat (87.84%) ,persian_cat,157.162
/share/kbench/imagenet/tflite/persian_cat/n02123394_240.bmp,1,persian cat (87.06%) ,persian_cat,157.424
/share/kbench/imagenet/tflite/persian_cat/n02123394_8172.bmp,1,persian cat (100.00%),persian_cat,162.102
/share/kbench/imagenet/tflite/persian_cat/n02123394_2555.bmp,1,persian cat (99.22%) ,persian_cat,157.059
/share/kbench/imagenet/tflite/persian_cat/n02123394_4712.bmp,1,persian cat (98.82%) ,persian_cat,157.243
/share/kbench/imagenet/tflite/persian_cat/n02123394_3014.bmp,1,australian terrier (22.35%) ,persian_cat,157.178
/share/kbench/imagenet/tflite/persian_cat/n02123394_3808.bmp,1,guinea pig (32.94%) ,persian_cat,157.306
/share/kbench/imagenet/tflite/persian_cat/n02123394_1307.bmp,1,persian cat (98.82%) ,persian_cat,157.109
/share/kbench/imagenet/tflite/persian_cat/n02123394_6551.bmp,1,persian cat (100.00%),persian_cat,157.26
/share/kbench/imagenet/tflite/persian_cat/n02123394_2131.bmp,1,persian cat (100.00%),persian_cat,157.185
/share/kbench/imagenet/tflite/persian_cat/n02123394_2562.bmp,1,lynx (36.47%) ,persian_cat,158.912
/share/kbench/imagenet/tflite/persian_cat/n02123394_2507.bmp,1,persian cat (68.24%) ,persian_cat,157.166
/share/kbench/imagenet/tflite/persian_cat/n02123394_5407.bmp,1,persian cat (100.00%) ,persian_cat,157.225
/share/kbench/imagenet/tflite/persian_cat/n02123394_5638.bmp,1,persian cat (96.08%) ,persian_cat,157.205
/share/kbench/imagenet/tflite/persian_cat/n02123394_8696.bmp,1,persian cat (100.00%),persian_cat,157.135
/share/kbench/imagenet/tflite/persian_cat/n02123394_2554.bmp,1,persian cat (99.61%) ,persian_cat,156.998
/share/kbench/imagenet/tflite/persian_cat/n02123394_2080.bmp,1,persian cat (84.71%) ,persian_cat,157.256
/share/kbench/imagenet/tflite/persian_cat/n02123394_234.bmp,1,persian cat (97.65%) ,persian_cat,157.156
/share/kbench/imagenet/tflite/persian_cat/n02123394_10355.bmp,1,persian cat (100.00%),persian_cat,157.145
/share/kbench/imagenet/tflite/persian_cat/n02123394_4085.bmp,1,persian cat (100.00%),persian_cat,157.047
/share/kbench/imagenet/tflite/persian_cat/n02123394_1024.bmp,1,persian cat (100.00%),persian_cat,157.193
/share/kbench/imagenet/tflite/persian_cat/n02123394_2504.bmp,1,persian cat (100.00%),persian_cat,157.201
/share/kbench/imagenet/tflite/persian_cat/n02123394_169.bmp,1,persian cat (86.67%) ,persian_cat,157.418
/share/kbench/imagenet/tflite/persian_cat/n02123394_3307.bmp,1,persian cat (95.69%) ,persian_cat,157.371
/share/kbench/imagenet/tflite/persian_cat/n02123394_4650.bmp,1,persian cat (55.29%) ,persian_cat,157.464
/share/kbench/imagenet/tflite/persian_cat/n02123394_6875.bmp,1,persian cat (97.65%) ,persian_cat,157.285
/share/kbench/imagenet/tflite/persian_cat/n02123394_9020.bmp,1,persian cat (100.00%),persian_cat,157.208
/share/kbench/imagenet/tflite/persian_cat/n02123394_3756.bmp,1,persian cat (99.61%) ,persian_cat,157.095
/share/kbench/imagenet/tflite/persian_cat/n02123394_5914.bmp,1,persian cat (50.20%) ,persian_cat,157.287
/share/kbench/imagenet/tflite/persian_cat/n02123394_1333.bmp,1,persian cat (90.59%) ,persian_cat,157.118
/share/kbench/imagenet/tflite/persian_cat/n02123394_6376.bmp,1,persian cat (100.00%),persian_cat,163.284
/share/kbench/imagenet/tflite/persian_cat/n02123394_702.bmp,1,persian cat (100.00%),persian_cat,157.164
/share/kbench/imagenet/tflite/persian_cat/n02123394_7113.bmp,1,persian cat (99.22%) ,persian_cat,157.235
/share/kbench/imagenet/tflite/persian_cat/n02123394_8852.bmp,1,persian cat (99.61%) ,persian_cat,157.396
/share/kbench/imagenet/tflite/persian_cat/n02123394_2431.bmp,1,persian cat (97.65%) ,persian_cat,157.036
/share/kbench/imagenet/tflite/persian_cat/n02123394_7813.bmp,1,persian cat (99.61%) ,persian_cat,157.141
/share/kbench/imagenet/tflite/persian_cat/n02123394_659.bmp,1,persian cat (98.43%) ,persian_cat,157.377
/share/kbench/imagenet/tflite/persian_cat/n02123394_580.bmp,1,persian cat (100.00%),persian_cat,157.332
/share/kbench/imagenet/tflite/persian_cat/n02123394_2540.bmp,1,persian cat (99.61%) ,persian_cat,157.225
/share/kbench/imagenet/tflite/persian_cat/n02123394_1142.bmp,1,persian cat (100.00%),persian_cat,157.185
/share/kbench/imagenet/tflite/persian_cat/n02123394_4889.bmp,1,persian cat (72.94%) ,persian_cat,157.05
/share/kbench/imagenet/tflite/persian_cat/n02123394_6844.bmp,1,persian cat (100.00%),persian_cat,157.18
/share/kbench/imagenet/tflite/persian_cat/n02123394_2249.bmp,1,persian cat (98.82%) ,persian_cat,157.124
/share/kbench/imagenet/tflite/persian_cat/n02123394_6700.bmp,1,angora (43.92%) ,persian_cat,157.218
/share/kbench/imagenet/tflite/zebra/n02391049_5637.bmp,1,zebra (100.00%),zebra,157.194
/share/kbench/imagenet/tflite/zebra/n02391049_3031.bmp,1,zebra (89.02%) ,zebra,157.285
/share/kbench/imagenet/tflite/zebra/n02391049_1817.bmp,1,zebra (100.00%),zebra,157.359
/share/kbench/imagenet/tflite/zebra/n02391049_935.bmp,1,zebra (100.00%) ,zebra,157.157
/share/kbench/imagenet/tflite/zebra/n02391049_4692.bmp,1,zebra (100.00%),zebra,157.374
/share/kbench/imagenet/tflite/zebra/n02391049_2784.bmp,1,zebra (100.00%),zebra,157.129
/share/kbench/imagenet/tflite/zebra/n02391049_1135.bmp,1,prison (48.24%) ,zebra,157.208
/share/kbench/imagenet/tflite/zebra/n02391049_7487.bmp,1,zebra (100.00%),zebra,157.334
/share/kbench/imagenet/tflite/zebra/n02391049_9964.bmp,1,zebra (100.00%),zebra,157.228
/share/kbench/imagenet/tflite/zebra/n02391049_5551.bmp,1,zebra (100.00%),zebra,157.224
/share/kbench/imagenet/tflite/zebra/n02391049_3261.bmp,1,zebra (100.00%),zebra,157.115
/share/kbench/imagenet/tflite/zebra/n02391049_5093.bmp,1,zebra (11.37%) ,zebra,157.317
/share/kbench/imagenet/tflite/zebra/n02391049_2465.bmp,1,zebra (100.00%),zebra,157.061
/share/kbench/imagenet/tflite/zebra/n02391049_77.bmp,1,zebra (98.82%) ,zebra,157.344
/share/kbench/imagenet/tflite/zebra/n02391049_2597.bmp,1,zebra (100.00%) ,zebra,162.015
/share/kbench/imagenet/tflite/zebra/n02391049_2157.bmp,1,zebra (100.00%),zebra,157.452
/share/kbench/imagenet/tflite/zebra/n02391049_5307.bmp,1,zebra (100.00%),zebra,157.238
/share/kbench/imagenet/tflite/zebra/n02391049_1038.bmp,1,zebra (78.04%) ,zebra,157.165
/share/kbench/imagenet/tflite/zebra/n02391049_788.bmp,1,coil (41.57%) ,zebra,157.243
/share/kbench/imagenet/tflite/zebra/n02391049_3128.bmp,1,zebra (100.00%),zebra,157.186
/share/kbench/imagenet/tflite/zebra/n02391049_795.bmp,1,zebra (99.22%) ,zebra,157.237
/share/kbench/imagenet/tflite/zebra/n02391049_8696.bmp,1,zebra (100.00%),zebra,157.29
/share/kbench/imagenet/tflite/zebra/n02391049_1721.bmp,1,zebra (100.00%),zebra,166.665
/share/kbench/imagenet/tflite/zebra/n02391049_886.bmp,1,zebra (56.86%) ,zebra,160.935
/share/kbench/imagenet/tflite/zebra/n02391049_3397.bmp,1,zebra (99.61%),zebra,160.525
/share/kbench/imagenet/tflite/zebra/n02391049_6436.bmp,1,zebra (100.00%),zebra,156.975
/share/kbench/imagenet/tflite/zebra/n02391049_5344.bmp,1,zebra (97.65%) ,zebra,157.382
/share/kbench/imagenet/tflite/zebra/n02391049_9900.bmp,1,zebra (99.61%) ,zebra,157.281
/share/kbench/imagenet/tflite/zebra/n02391049_3220.bmp,1,zebra (99.22%) ,zebra,157.166
/share/kbench/imagenet/tflite/zebra/n02391049_8878.bmp,1,zebra (94.12%) ,zebra,157.226
/share/kbench/imagenet/tflite/zebra/n02391049_685.bmp,1,zebra (100.00%),zebra,157.29
/share/kbench/imagenet/tflite/zebra/n02391049_295.bmp,1,zebra (79.22%) ,zebra,157.174
/share/kbench/imagenet/tflite/zebra/n02391049_465.bmp,1,zebra (100.00%),zebra,157.171
/share/kbench/imagenet/tflite/zebra/n02391049_879.bmp,1,zebra (98.43%) ,zebra,157.2
/share/kbench/imagenet/tflite/zebra/n02391049_2982.bmp,1,zebra (100.00%),zebra,157.247
/share/kbench/imagenet/tflite/zebra/n02391049_2559.bmp,1,zebra (99.22%) ,zebra,157.008
/share/kbench/imagenet/tflite/zebra/n02391049_985.bmp,1,zebra (100.00%),zebra,157.147
/share/kbench/imagenet/tflite/zebra/n02391049_752.bmp,1,zebra (97.65%) ,zebra,157.139
/share/kbench/imagenet/tflite/zebra/n02391049_6918.bmp,1,zebra (99.22%) ,zebra,157.435
/share/kbench/imagenet/tflite/zebra/n02391049_3028.bmp,1,zebra (97.65%) ,zebra,157.415
/share/kbench/imagenet/tflite/zebra/n02391049_4890.bmp,1,zebra (100.00%),zebra,157.107
/share/kbench/imagenet/tflite/zebra/n02391049_10590.bmp,1,zebra (100.00%),zebra,157.218
/share/kbench/imagenet/tflite/zebra/n02391049_8266.bmp,1,zebra (100.00%) ,zebra,163.397
/share/kbench/imagenet/tflite/zebra/n02391049_2637.bmp,1,zebra (100.00%),zebra,157.204
/share/kbench/imagenet/tflite/zebra/n02391049_627.bmp,1,zebra (68.63%) ,zebra,157.174
/share/kbench/imagenet/tflite/zebra/n02391049_3026.bmp,1,zebra (86.67%) ,zebra,157.285
/share/kbench/imagenet/tflite/zebra/n02391049_743.bmp,1,zebra (100.00%),zebra,157.21
/share/kbench/imagenet/tflite/zebra/n02391049_4898.bmp,1,zebra (100.00%),zebra,157.339
/share/kbench/imagenet/tflite/zebra/n02391049_1479.bmp,1,zebra (100.00%),zebra,157.178
/share/kbench/imagenet/tflite/zebra/n02391049_1434.bmp,1,zebra (98.82%) ,zebra,157.12
/share/kbench/imagenet/tflite/zebra/n02391049_7645.bmp,1,zebra (95.69%) ,zebra,157.234
/share/kbench/imagenet/tflite/zebra/n02391049_865.bmp,1,zebra (100.00%),zebra,157.117
/share/kbench/imagenet/tflite/zebra/n02391049_6962.bmp,1,zebra (97.25%) ,zebra,157.112
/share/kbench/imagenet/tflite/zebra/n02391049_7919.bmp,1,zebra (100.00%),zebra,157.132
/share/kbench/imagenet/tflite/zebra/n02391049_3115.bmp,1,zebra (100.00%),zebra,157.341
/share/kbench/imagenet/tflite/zebra/n02391049_4584.bmp,1,zebra (99.61%) ,zebra,157.267
/share/kbench/imagenet/tflite/zebra/n02391049_7409.bmp,1,zebra (98.82%) ,zebra,157.242
/share/kbench/imagenet/tflite/zebra/n02391049_6524.bmp,1,zebra (100.00%),zebra,156.991
/share/kbench/imagenet/tflite/zebra/n02391049_8340.bmp,1,zebra (94.51%) ,zebra,157.266
/share/kbench/imagenet/tflite/zebra/n02391049_3917.bmp,1,zebra (100.00%),zebra,157.225
/share/kbench/imagenet/tflite/zebra/n02391049_5638.bmp,1,zebra (100.00%),zebra,157.208
/share/kbench/imagenet/tflite/zebra/n02391049_3092.bmp,1,zebra (100.00%),zebra,157.161
/share/kbench/imagenet/tflite/zebra/n02391049_776.bmp,1,zebra (96.08%) ,zebra,157.613
/share/kbench/imagenet/tflite/zebra/n02391049_3339.bmp,1,zebra (72.94%) ,zebra,157.01
/share/kbench/imagenet/tflite/zebra/n02391049_10461.bmp,1,zebra (99.22%) ,zebra,157.067
/share/kbench/imagenet/tflite/zebra/n02391049_3239.bmp,1,zebra (99.61%) ,zebra,157.008
/share/kbench/imagenet/tflite/zebra/n02391049_9977.bmp,1,zebra (100.00%),zebra,157.25
/share/kbench/imagenet/tflite/zebra/n02391049_6015.bmp,1,zebra (99.61%) ,zebra,157.317
/share/kbench/imagenet/tflite/zebra/n02391049_2816.bmp,1,zebra (100.00%),zebra,157.294
/share/kbench/imagenet/tflite/zebra/n02391049_3162.bmp,1,zebra (98.43%) ,zebra,157.163
/share/kbench/imagenet/tflite/zebra/n02391049_2217.bmp,1,zebra (92.94%) ,zebra,162.312
/share/kbench/imagenet/tflite/zebra/n02391049_475.bmp,1,zebra (100.00%),zebra,157.219
/share/kbench/imagenet/tflite/zebra/n02391049_9002.bmp,1,zebra (99.61%) ,zebra,157.305
/share/kbench/imagenet/tflite/zebra/n02391049_2591.bmp,1,zebra (99.22%) ,zebra,157.111
/share/kbench/imagenet/tflite/zebra/n02391049_9911.bmp,1,zebra (100.00%),zebra,157.36
/share/kbench/imagenet/tflite/zebra/n02391049_4969.bmp,1,zebra (100.00%),zebra,157.354
/share/kbench/imagenet/tflite/zebra/n02391049_9016.bmp,1,zebra (75.29%) ,zebra,157.431
/share/kbench/imagenet/tflite/zebra/n02391049_2418.bmp,1,zebra (100.00%),zebra,157.154
/share/kbench/imagenet/tflite/zebra/n02391049_2155.bmp,1,zebra (100.00%),zebra,157.213
/share/kbench/imagenet/tflite/zebra/n02391049_9524.bmp,1,zebra (91.76%) ,zebra,157.242
/share/kbench/imagenet/tflite/notebook/n03832673_14554.bmp,1,notebook (43.53%) ,notebook,157.196
/share/kbench/imagenet/tflite/notebook/n03832673_14809.bmp,1,fountain pen (29.41%) ,notebook,157.154
/share/kbench/imagenet/tflite/notebook/n03832673_40.bmp,1,screen (40.00%) ,notebook,157.22
/share/kbench/imagenet/tflite/notebook/n03832673_5167.bmp,1,notebook (64.31%) ,notebook,157.151
/share/kbench/imagenet/tflite/notebook/n03832673_1006.bmp,1,notebook (93.33%) ,notebook,157.471
/share/kbench/imagenet/tflite/notebook/n03832673_2.bmp,1,laptop (24.71%) ,notebook,157.221
/share/kbench/imagenet/tflite/notebook/n03832673_14725.bmp,1,notebook (88.63%) ,notebook,157.221
/share/kbench/imagenet/tflite/notebook/n03832673_2495.bmp,1,notebook (94.51%) ,notebook,157.166
/share/kbench/imagenet/tflite/notebook/n03832673_11896.bmp,1,laptop (46.67%) ,notebook,157.41
/share/kbench/imagenet/tflite/notebook/n03832673_1618.bmp,1,notebook (77.25%) ,notebook,157.134
/share/kbench/imagenet/tflite/notebook/n03832673_13356.bmp,1,notebook (65.88%) ,notebook,157.243
/share/kbench/imagenet/tflite/notebook/n03832673_3831.bmp,1,notebook (86.67%) ,notebook,157.27
/share/kbench/imagenet/tflite/notebook/n03832673_7359.bmp,1,space bar (43.92%) ,notebook,157.149
/share/kbench/imagenet/tflite/notebook/n03832673_1545.bmp,1,laptop (57.65%) ,notebook,157.119
/share/kbench/imagenet/tflite/notebook/n03832673_11385.bmp,1,notebook (98.04%) ,notebook,157.363
/share/kbench/imagenet/tflite/notebook/n03832673_12888.bmp,1,laptop (74.12%) ,notebook,157.027
/share/kbench/imagenet/tflite/notebook/n03832673_1752.bmp,1,notebook (48.63%) ,notebook,157.264
/share/kbench/imagenet/tflite/notebook/n03832673_14025.bmp,1,notebook (90.20%) ,notebook,157.123
/share/kbench/imagenet/tflite/notebook/n03832673_7056.bmp,1,modem (33.73%) ,notebook,161.954
/share/kbench/imagenet/tflite/notebook/n03832673_13890.bmp,1,laptop (23.92%) ,notebook,157.248
/share/kbench/imagenet/tflite/notebook/n03832673_3005.bmp,1,laptop (69.80%) ,notebook,157.066
/share/kbench/imagenet/tflite/notebook/n03832673_6771.bmp,1,binder (42.75%) ,notebook,157.073
/share/kbench/imagenet/tflite/notebook/n03832673_5369.bmp,1,television (87.84%) ,notebook,157.145
/share/kbench/imagenet/tflite/notebook/n03832673_15500.bmp,1,laptop (53.73%) ,notebook,157.281
/share/kbench/imagenet/tflite/notebook/n03832673_14044.bmp,1,notebook (66.67%) ,notebook,157.144
/share/kbench/imagenet/tflite/notebook/n03832673_1683.bmp,1,notebook (36.86%) ,notebook,157.244
/share/kbench/imagenet/tflite/notebook/n03832673_2016.bmp,1,notebook (60.00%) ,notebook,157.054
/share/kbench/imagenet/tflite/notebook/n03832673_374.bmp,1,laptop (83.53%) ,notebook,157.306
/share/kbench/imagenet/tflite/notebook/n03832673_3161.bmp,1,notebook (89.41%) ,notebook,157.284
/share/kbench/imagenet/tflite/notebook/n03832673_15080.bmp,1,notebook (39.61%) ,notebook,157.181
/share/kbench/imagenet/tflite/notebook/n03832673_14076.bmp,1,polaroid camera (35.29%) ,notebook,157.238
/share/kbench/imagenet/tflite/notebook/n03832673_7896.bmp,1,notebook (85.88%) ,notebook,157.165
/share/kbench/imagenet/tflite/notebook/n03832673_4593.bmp,1,laptop (89.80%) ,notebook,157.325
/share/kbench/imagenet/tflite/notebook/n03832673_6656.bmp,1,notebook (93.33%) ,notebook,157.002
/share/kbench/imagenet/tflite/notebook/n03832673_14160.bmp,1,harmonica (65.88%) ,notebook,157.106
/share/kbench/imagenet/tflite/notebook/n03832673_11518.bmp,1,red wine (16.47%) ,notebook,157.189
/share/kbench/imagenet/tflite/notebook/n03832673_7342.bmp,1,notebook (67.06%) ,notebook,157.138
/share/kbench/imagenet/tflite/notebook/n03832673_3043.bmp,1,notebook (61.57%) ,notebook,157.126
/share/kbench/imagenet/tflite/notebook/n03832673_12204.bmp,1,notebook (78.82%) ,notebook,157.079
/share/kbench/imagenet/tflite/notebook/n03832673_6330.bmp,1,notebook (86.27%) ,notebook,157.331
/share/kbench/imagenet/tflite/notebook/n03832673_12174.bmp,1,notebook (49.02%) ,notebook,157.15
/share/kbench/imagenet/tflite/notebook/n03832673_1889.bmp,1,notebook (38.43%) ,notebook,157.258
/share/kbench/imagenet/tflite/notebook/n03832673_4594.bmp,1,modem (30.98%) ,notebook,157.385
/share/kbench/imagenet/tflite/notebook/n03832673_14359.bmp,1,notebook (53.73%) ,notebook,157.429
/share/kbench/imagenet/tflite/notebook/n03832673_247.bmp,1,notebook (66.27%) ,notebook,157.29
/share/kbench/imagenet/tflite/notebook/n03832673_14290.bmp,1,laptop (74.12%) ,notebook,156.945
/share/kbench/imagenet/tflite/notebook/n03832673_6988.bmp,1,notebook (60.39%) ,notebook,162.194
/share/kbench/imagenet/tflite/notebook/n03832673_20250.bmp,1,notebook (68.63%) ,notebook,157.48
/share/kbench/imagenet/tflite/notebook/n03832673_7725.bmp,1,notebook (87.45%) ,notebook,157.272
/share/kbench/imagenet/tflite/notebook/n03832673_14423.bmp,1,notebook (95.29%) ,notebook,157.225
/share/kbench/imagenet/tflite/notebook/n03832673_11642.bmp,1,notebook (74.90%) ,notebook,157.149
/share/kbench/imagenet/tflite/notebook/n03832673_11472.bmp,1,notebook (82.35%) ,notebook,157.388
/share/kbench/imagenet/tflite/notebook/n03832673_1811.bmp,1,notebook (55.69%) ,notebook,157.462
/share/kbench/imagenet/tflite/notebook/n03832673_2810.jpeg.bmp,1,notebook (46.67%) ,notebook,157.257
/share/kbench/imagenet/tflite/persian_cat/n02123394_6079.bmp,1,persian cat (72.55%) ,persian_cat,157.103
