Image,Inferences,Infered class,Expected class,Average Inference Time (ms)
/share/kbench/imagenet/tflite/persian_cat/n02123394_2721.bmp,1,persian cat (85.05%) ,persian_cat,589.482
/share/kbench/imagenet/tflite/persian_cat/n02123394_240.bmp,1,persian cat (99.40%) ,persian_cat,550.093
/share/kbench/imagenet/tflite/persian_cat/n02123394_8172.bmp,1,persian cat (99.82%),persian_cat,485.066
/share/kbench/imagenet/tflite/persian_cat/n02123394_2555.bmp,1,persian cat (85.46%) ,persian_cat,551.187
/share/kbench/imagenet/tflite/persian_cat/n02123394_4712.bmp,1,persian cat (99.94%),persian_cat,564.156
/share/kbench/imagenet/tflite/persian_cat/n02123394_3014.bmp,1,persian cat (45.35%) ,persian_cat,576.974
/share/kbench/imagenet/tflite/persian_cat/n02123394_3808.bmp,1,persian cat (75.10%) ,persian_cat,565.755
/share/kbench/imagenet/tflite/persian_cat/n02123394_1307.bmp,1,persian cat (80.04%) ,persian_cat,511.324
/share/kbench/imagenet/tflite/persian_cat/n02123394_6551.bmp,1,persian cat (99.76%) ,persian_cat,519.875
/share/kbench/imagenet/tflite/persian_cat/n02123394_2131.bmp,1,persian cat (99.94%),persian_cat,548.443
/share/kbench/imagenet/tflite/persian_cat/n02123394_2562.bmp,1,persian cat (93.59%) ,persian_cat,559.479
/share/kbench/imagenet/tflite/persian_cat/n02123394_2507.bmp,1,persian cat (95.98%) ,persian_cat,542.127
/share/kbench/imagenet/tflite/persian_cat/n02123394_5407.bmp,1,persian cat (99.69%) ,persian_cat,561.129
/share/kbench/imagenet/tflite/persian_cat/n02123394_5638.bmp,1,persian cat (98.92%) ,persian_cat,484.937
/share/kbench/imagenet/tflite/persian_cat/n02123394_8696.bmp,1,persian cat (100.00%),persian_cat,564.681
/share/kbench/imagenet/tflite/persian_cat/n02123394_2554.bmp,1,persian cat (98.79%) ,persian_cat,539.486
/share/kbench/imagenet/tflite/persian_cat/n02123394_2080.bmp,1,persian cat (99.99%),persian_cat,544.078
/share/kbench/imagenet/tflite/persian_cat/n02123394_234.bmp,1,persian cat (99.73%) ,persian_cat,567.4
/share/kbench/imagenet/tflite/persian_cat/n02123394_10355.bmp,1,persian cat (99.97%),persian_cat,544.634
/share/kbench/imagenet/tflite/persian_cat/n02123394_4085.bmp,1,persian cat (99.99%),persian_cat,480.63
/share/kbench/imagenet/tflite/persian_cat/n02123394_1024.bmp,1,persian cat (100.00%),persian_cat,564.038
/share/kbench/imagenet/tflite/persian_cat/n02123394_2504.bmp,1,persian cat (99.16%) ,persian_cat,533.731
/share/kbench/imagenet/tflite/persian_cat/n02123394_169.bmp,1,persian cat (99.93%),persian_cat,548.96
/share/kbench/imagenet/tflite/persian_cat/n02123394_3307.bmp,1,persian cat (82.30%) ,persian_cat,544.072
/share/kbench/imagenet/tflite/persian_cat/n02123394_4650.bmp,1,persian cat (99.63%) ,persian_cat,589.083
/share/kbench/imagenet/tflite/persian_cat/n02123394_6875.bmp,1,persian cat (90.24%) ,persian_cat,447.132
/share/kbench/imagenet/tflite/persian_cat/n02123394_9020.bmp,1,persian cat (99.87%),persian_cat,553.095
/share/kbench/imagenet/tflite/persian_cat/n02123394_3756.bmp,1,persian cat (99.96%),persian_cat,556.687
/share/kbench/imagenet/tflite/persian_cat/n02123394_5914.bmp,1,persian cat (50.07%) ,persian_cat,564.033
/share/kbench/imagenet/tflite/persian_cat/n02123394_1333.bmp,1,persian cat (98.51%) ,persian_cat,550.986
/share/kbench/imagenet/tflite/persian_cat/n02123394_6376.bmp,1,persian cat (99.50%) ,persian_cat,536.07
/share/kbench/imagenet/tflite/persian_cat/n02123394_702.bmp,1,persian cat (99.89%),persian_cat,446.143
/share/kbench/imagenet/tflite/persian_cat/n02123394_7113.bmp,1,persian cat (99.53%) ,persian_cat,596.08
/share/kbench/imagenet/tflite/persian_cat/n02123394_8852.bmp,1,persian cat (100.00%),persian_cat,574.705
/share/kbench/imagenet/tflite/persian_cat/n02123394_2431.bmp,1,persian cat (98.75%) ,persian_cat,548.775
/share/kbench/imagenet/tflite/persian_cat/n02123394_7813.bmp,1,persian cat (100.00%),persian_cat,581.749
/share/kbench/imagenet/tflite/persian_cat/n02123394_659.bmp,1,persian cat (80.97%) ,persian_cat,568.279
/share/kbench/imagenet/tflite/persian_cat/n02123394_580.bmp,1,persian cat (99.99%),persian_cat,461.042
/share/kbench/imagenet/tflite/persian_cat/n02123394_2540.bmp,1,persian cat (99.97%),persian_cat,551.787
/share/kbench/imagenet/tflite/persian_cat/n02123394_1142.bmp,1,persian cat (100.00%),persian_cat,534.944
/share/kbench/imagenet/tflite/persian_cat/n02123394_4889.bmp,1,persian cat (70.39%) ,persian_cat,576.597
/share/kbench/imagenet/tflite/persian_cat/n02123394_6844.bmp,1,persian cat (100.00%),persian_cat,529.176
/share/kbench/imagenet/tflite/persian_cat/n02123394_2249.bmp,1,persian cat (99.58%) ,persian_cat,546.947
/share/kbench/imagenet/tflite/persian_cat/n02123394_6700.bmp,1,angora (58.57%) ,persian_cat,466.737
/share/kbench/imagenet/tflite/zebra/n02391049_5637.bmp,1,zebra (99.99%),zebra,546.398
/share/kbench/imagenet/tflite/zebra/n02391049_3031.bmp,1,zebra (99.65%) ,zebra,588.045
/share/kbench/imagenet/tflite/zebra/n02391049_1817.bmp,1,zebra (99.95%),zebra,534.178
/share/kbench/imagenet/tflite/zebra/n02391049_935.bmp,1,zebra (100.00%),zebra,554.012
/share/kbench/imagenet/tflite/zebra/n02391049_4692.bmp,1,zebra (100.00%),zebra,520.702
/share/kbench/imagenet/tflite/zebra/n02391049_2784.bmp,1,zebra (99.99%),zebra,500.584
/share/kbench/imagenet/tflite/zebra/n02391049_1135.bmp,1,park bench (17.34%) ,zebra,599.416
/share/kbench/imagenet/tflite/zebra/n02391049_7487.bmp,1,zebra (100.00%),zebra,560.192
/share/kbench/imagenet/tflite/zebra/n02391049_9964.bmp,1,zebra (100.00%),zebra,550.245
/share/kbench/imagenet/tflite/zebra/n02391049_5551.bmp,1,zebra (99.99%),zebra,577.694
/share/kbench/imagenet/tflite/zebra/n02391049_3261.bmp,1,zebra (99.84%),zebra,487.283
/share/kbench/imagenet/tflite/zebra/n02391049_5093.bmp,1,zebra (38.42%) ,zebra,542.925
/share/kbench/imagenet/tflite/zebra/n02391049_2465.bmp,1,zebra (99.99%),zebra,539.151
/share/kbench/imagenet/tflite/zebra/n02391049_77.bmp,1,zebra (99.82%) ,zebra,550.513
/share/kbench/imagenet/tflite/zebra/n02391049_2597.bmp,1,zebra (100.00%),zebra,582.966
/share/kbench/imagenet/tflite/zebra/n02391049_2157.bmp,1,zebra (100.00%),zebra,534.105
/share/kbench/imagenet/tflite/zebra/n02391049_5307.bmp,1,zebra (99.97%),zebra,480.186
/share/kbench/imagenet/tflite/zebra/n02391049_1038.bmp,1,zebra (99.22%) ,zebra,576.006
/share/kbench/imagenet/tflite/zebra/n02391049_788.bmp,1,zebra (99.91%),zebra,607.914
/share/kbench/imagenet/tflite/zebra/n02391049_3128.bmp,1,zebra (100.00%),zebra,569.085
/share/kbench/imagenet/tflite/zebra/n02391049_795.bmp,1,zebra (99.93%),zebra,538.688
/share/kbench/imagenet/tflite/zebra/n02391049_8696.bmp,1,zebra (100.00%),zebra,541.305
/share/kbench/imagenet/tflite/zebra/n02391049_1721.bmp,1,zebra (99.96%),zebra,453.527
/share/kbench/imagenet/tflite/zebra/n02391049_886.bmp,1,zebra (100.00%),zebra,519.91
/share/kbench/imagenet/tflite/zebra/n02391049_3397.bmp,1,zebra (99.95%),zebra,612.401
/share/kbench/imagenet/tflite/zebra/n02391049_6436.bmp,1,zebra (100.00%),zebra,563.791
/share/kbench/imagenet/tflite/zebra/n02391049_5344.bmp,1,zebra (95.88%) ,zebra,529.539
/share/kbench/imagenet/tflite/zebra/n02391049_9900.bmp,1,zebra (99.95%),zebra,573.508
/share/kbench/imagenet/tflite/zebra/n02391049_3220.bmp,1,zebra (99.91%),zebra,500.92
/share/kbench/imagenet/tflite/zebra/n02391049_8878.bmp,1,zebra (99.33%) ,zebra,598.508
/share/kbench/imagenet/tflite/zebra/n02391049_685.bmp,1,zebra (99.97%),zebra,542.516
/share/kbench/imagenet/tflite/zebra/n02391049_295.bmp,1,zebra (99.99%),zebra,545.251
/share/kbench/imagenet/tflite/zebra/n02391049_465.bmp,1,zebra (99.99%),zebra,549.109
/share/kbench/imagenet/tflite/zebra/n02391049_879.bmp,1,zebra (97.60%) ,zebra,535.178
/share/kbench/imagenet/tflite/zebra/n02391049_2982.bmp,1,zebra (99.97%),zebra,543.375
/share/kbench/imagenet/tflite/zebra/n02391049_2559.bmp,1,zebra (99.74%) ,zebra,559.077
/share/kbench/imagenet/tflite/zebra/n02391049_985.bmp,1,zebra (99.99%),zebra,563.175
/share/kbench/imagenet/tflite/zebra/n02391049_752.bmp,1,zebra (99.80%),zebra,590.87
/share/kbench/imagenet/tflite/zebra/n02391049_6918.bmp,1,zebra (99.99%),zebra,538.048
/share/kbench/imagenet/tflite/zebra/n02391049_3028.bmp,1,zebra (91.27%) ,zebra,475.533
/share/kbench/imagenet/tflite/zebra/n02391049_4890.bmp,1,zebra (99.96%),zebra,522.987
/share/kbench/imagenet/tflite/zebra/n02391049_10590.bmp,1,zebra (99.96%),zebra,582.834
/share/kbench/imagenet/tflite/zebra/n02391049_8266.bmp,1,zebra (99.79%),zebra,536.462
/share/kbench/imagenet/tflite/zebra/n02391049_2637.bmp,1,zebra (100.00%),zebra,601.831
/share/kbench/imagenet/tflite/zebra/n02391049_627.bmp,1,zebra (97.18%) ,zebra,549.837
/share/kbench/imagenet/tflite/zebra/n02391049_3026.bmp,1,zebra (94.05%) ,zebra,488.816
/share/kbench/imagenet/tflite/zebra/n02391049_743.bmp,1,zebra (100.00%),zebra,572.52
/share/kbench/imagenet/tflite/zebra/n02391049_4898.bmp,1,zebra (100.00%),zebra,587.518
/share/kbench/imagenet/tflite/zebra/n02391049_1479.bmp,1,zebra (99.98%),zebra,533.619
/share/kbench/imagenet/tflite/zebra/n02391049_1434.bmp,1,zebra (99.50%) ,zebra,534.043
/share/kbench/imagenet/tflite/zebra/n02391049_7645.bmp,1,zebra (99.00%) ,zebra,525.94
/share/kbench/imagenet/tflite/zebra/n02391049_865.bmp,1,zebra (99.90%),zebra,447.354
/share/kbench/imagenet/tflite/zebra/n02391049_6962.bmp,1,zebra (97.86%) ,zebra,581.339
/share/kbench/imagenet/tflite/zebra/n02391049_7919.bmp,1,zebra (90.92%) ,zebra,590.475
/share/kbench/imagenet/tflite/zebra/n02391049_3115.bmp,1,zebra (100.00%),zebra,587.799
/share/kbench/imagenet/tflite/zebra/n02391049_4584.bmp,1,zebra (96.99%) ,zebra,535.612
/share/kbench/imagenet/tflite/zebra/n02391049_7409.bmp,1,zebra (99.91%),zebra,565.073
/share/kbench/imagenet/tflite/zebra/n02391049_6524.bmp,1,zebra (99.81%) ,zebra,472.295
/share/kbench/imagenet/tflite/zebra/n02391049_8340.bmp,1,zebra (97.92%) ,zebra,549.689
/share/kbench/imagenet/tflite/zebra/n02391049_3917.bmp,1,zebra (99.92%),zebra,577.285
/share/kbench/imagenet/tflite/zebra/n02391049_5638.bmp,1,zebra (99.97%),zebra,573.685
/share/kbench/imagenet/tflite/zebra/n02391049_3092.bmp,1,zebra (100.00%),zebra,598.524
/share/kbench/imagenet/tflite/zebra/n02391049_776.bmp,1,zebra (96.42%) ,zebra,513.069
/share/kbench/imagenet/tflite/zebra/n02391049_3339.bmp,1,zebra (72.26%) ,zebra,530.031
/share/kbench/imagenet/tflite/zebra/n02391049_10461.bmp,1,zebra (99.99%),zebra,537.244
/share/kbench/imagenet/tflite/zebra/n02391049_3239.bmp,1,zebra (99.99%),zebra,588.614
/share/kbench/imagenet/tflite/zebra/n02391049_9977.bmp,1,zebra (99.90%),zebra,544.33
/share/kbench/imagenet/tflite/zebra/n02391049_6015.bmp,1,zebra (99.81%) ,zebra,540.676
/share/kbench/imagenet/tflite/zebra/n02391049_2816.bmp,1,zebra (99.89%),zebra,495.179
/share/kbench/imagenet/tflite/zebra/n02391049_3162.bmp,1,zebra (99.70%) ,zebra,590.621
/share/kbench/imagenet/tflite/zebra/n02391049_2217.bmp,1,zebra (94.58%) ,zebra,580.214
/share/kbench/imagenet/tflite/zebra/n02391049_475.bmp,1,zebra (99.65%) ,zebra,541.128
/share/kbench/imagenet/tflite/zebra/n02391049_9002.bmp,1,zebra (99.95%),zebra,574.259
/share/kbench/imagenet/tflite/zebra/n02391049_2591.bmp,1,zebra (96.80%) ,zebra,586.12
/share/kbench/imagenet/tflite/zebra/n02391049_9911.bmp,1,zebra (100.00%),zebra,445.992
/share/kbench/imagenet/tflite/zebra/n02391049_4969.bmp,1,zebra (99.99%),zebra,560.135
/share/kbench/imagenet/tflite/zebra/n02391049_9016.bmp,1,zebra (99.92%),zebra,575.673
/share/kbench/imagenet/tflite/zebra/n02391049_2418.bmp,1,zebra (100.00%),zebra,555.542
/share/kbench/imagenet/tflite/zebra/n02391049_2155.bmp,1,zebra (99.99%),zebra,542.329
/share/kbench/imagenet/tflite/zebra/n02391049_9524.bmp,1,zebra (99.34%) ,zebra,565.271
/share/kbench/imagenet/tflite/notebook/n03832673_14554.bmp,1,notebook (71.88%) ,notebook,455.159
/share/kbench/imagenet/tflite/notebook/n03832673_14809.bmp,1,notebook (63.80%) ,notebook,535.146
/share/kbench/imagenet/tflite/notebook/n03832673_40.bmp,1,notebook (87.33%) ,notebook,570.846
/share/kbench/imagenet/tflite/notebook/n03832673_5167.bmp,1,notebook (43.15%) ,notebook,529.936
/share/kbench/imagenet/tflite/notebook/n03832673_1006.bmp,1,notebook (91.80%) ,notebook,559.234
/share/kbench/imagenet/tflite/notebook/n03832673_2.bmp,1,desktop computer (28.62%) ,notebook,542.366
/share/kbench/imagenet/tflite/notebook/n03832673_14725.bmp,1,notebook (94.55%) ,notebook,522.463
/share/kbench/imagenet/tflite/notebook/n03832673_2495.bmp,1,notebook (93.31%) ,notebook,591.67
/share/kbench/imagenet/tflite/notebook/n03832673_11896.bmp,1,laptop (38.30%) ,notebook,537.323
/share/kbench/imagenet/tflite/notebook/n03832673_1618.bmp,1,notebook (69.12%) ,notebook,553.909
/share/kbench/imagenet/tflite/notebook/n03832673_13356.bmp,1,notebook (76.78%) ,notebook,556.506
/share/kbench/imagenet/tflite/notebook/n03832673_3831.bmp,1,notebook (85.21%) ,notebook,546.232
/share/kbench/imagenet/tflite/notebook/n03832673_7359.bmp,1,screen (54.84%) ,notebook,575.62
/share/kbench/imagenet/tflite/notebook/n03832673_1545.bmp,1,notebook (80.61%) ,notebook,612.255
/share/kbench/imagenet/tflite/notebook/n03832673_11385.bmp,1,notebook (94.18%) ,notebook,572.058
/share/kbench/imagenet/tflite/notebook/n03832673_12888.bmp,1,desk (42.64%) ,notebook,534.481
/share/kbench/imagenet/tflite/notebook/n03832673_1752.bmp,1,laptop (53.85%) ,notebook,577.837
/share/kbench/imagenet/tflite/notebook/n03832673_14025.bmp,1,notebook (97.41%) ,notebook,493.231
/share/kbench/imagenet/tflite/notebook/n03832673_7056.bmp,1,desktop computer (51.94%) ,notebook,535.456
/share/kbench/imagenet/tflite/notebook/n03832673_13890.bmp,1,notebook (84.27%) ,notebook,539.022
/share/kbench/imagenet/tflite/notebook/n03832673_3005.bmp,1,notebook (70.91%) ,notebook,587.77
/share/kbench/imagenet/tflite/notebook/n03832673_6771.bmp,1,notebook (24.40%) ,notebook,572.134
/share/kbench/imagenet/tflite/notebook/n03832673_5369.bmp,1,television (71.58%) ,notebook,546.409
/share/kbench/imagenet/tflite/notebook/n03832673_15500.bmp,1,laptop (78.59%) ,notebook,488.968
/share/kbench/imagenet/tflite/notebook/n03832673_14044.bmp,1,notebook (81.87%) ,notebook,550.097
/share/kbench/imagenet/tflite/notebook/n03832673_1683.bmp,1,printer (33.80%) ,notebook,577.814
/share/kbench/imagenet/tflite/notebook/n03832673_2016.bmp,1,notebook (51.55%) ,notebook,543.165
/share/kbench/imagenet/tflite/notebook/n03832673_374.bmp,1,laptop (46.20%) ,notebook,541.809
/share/kbench/imagenet/tflite/notebook/n03832673_3161.bmp,1,notebook (82.63%) ,notebook,532.278
/share/kbench/imagenet/tflite/notebook/n03832673_15080.bmp,1,cash machine (47.29%) ,notebook,476.06
/share/kbench/imagenet/tflite/notebook/n03832673_14076.bmp,1,notebook (77.72%) ,notebook,573.581
/share/kbench/imagenet/tflite/notebook/n03832673_7896.bmp,1,notebook (95.67%) ,notebook,555.651
/share/kbench/imagenet/tflite/notebook/n03832673_4593.bmp,1,laptop (55.17%) ,notebook,532.43
/share/kbench/imagenet/tflite/notebook/n03832673_6656.bmp,1,notebook (77.54%) ,notebook,540.071
/share/kbench/imagenet/tflite/notebook/n03832673_14160.bmp,1,notebook (93.38%) ,notebook,525.568
/share/kbench/imagenet/tflite/notebook/n03832673_11518.bmp,1,notebook (38.64%) ,notebook,532.334
/share/kbench/imagenet/tflite/notebook/n03832673_7342.bmp,1,notebook (48.07%) ,notebook,607.339
/share/kbench/imagenet/tflite/notebook/n03832673_3043.bmp,1,notebook (69.13%) ,notebook,601.908
/share/kbench/imagenet/tflite/notebook/n03832673_12204.bmp,1,notebook (67.70%) ,notebook,560.067
/share/kbench/imagenet/tflite/notebook/n03832673_6330.bmp,1,notebook (87.76%) ,notebook,539.385
/share/kbench/imagenet/tflite/notebook/n03832673_12174.bmp,1,notebook (65.49%) ,notebook,448.444
/share/kbench/imagenet/tflite/notebook/n03832673_1889.bmp,1,notebook (79.66%) ,notebook,534.167
/share/kbench/imagenet/tflite/notebook/n03832673_4594.bmp,1,notebook (30.77%) ,notebook,529.997
/share/kbench/imagenet/tflite/notebook/n03832673_14359.bmp,1,printer (37.12%) ,notebook,575.691
/share/kbench/imagenet/tflite/notebook/n03832673_247.bmp,1,notebook (78.76%) ,notebook,601.138
/share/kbench/imagenet/tflite/notebook/n03832673_14290.bmp,1,notebook (49.45%) ,notebook,585.846
/share/kbench/imagenet/tflite/notebook/n03832673_6988.bmp,1,notebook (61.48%) ,notebook,464.9
/share/kbench/imagenet/tflite/notebook/n03832673_20250.bmp,1,notebook (54.84%) ,notebook,531.594
/share/kbench/imagenet/tflite/notebook/n03832673_7725.bmp,1,notebook (73.57%) ,notebook,567.231
/share/kbench/imagenet/tflite/notebook/n03832673_14423.bmp,1,laptop (50.84%) ,notebook,540.346
/share/kbench/imagenet/tflite/notebook/n03832673_11642.bmp,1,computer keyboard (45.60%) ,notebook,536.287
/share/kbench/imagenet/tflite/notebook/n03832673_11472.bmp,1,notebook (48.60%) ,notebook,545.759
/share/kbench/imagenet/tflite/notebook/n03832673_1811.bmp,1,notebook (25.62%) ,notebook,471.36
/share/kbench/imagenet/tflite/notebook/n03832673_2810.jpeg.bmp,1,notebook (45.47%) ,notebook,555.496
/share/kbench/imagenet/tflite/persian_cat/n02123394_6079.bmp,1,persian cat (99.33%) ,persian_cat,575.12
